snapshot_date,sku,family,wip_qty,finished_goods_qty,reorder_point,value_yuan,status,aging_days
2024-07-09,TLM-026,TLM,266,494,366,9188.4,过库存,7
2024-07-09,DUO-020,DUO,20,131,724,2781.13,低库存预警,24
2024-07-09,DRH-022,DRH,4,1829,109,22295.51,正常,16
2024-07-09,CUP-011,CUP,149,152,262,4474.88,正常,4
2024-07-09,DUO-016,DUO,198,1386,356,31476.06,正常,19
2024-07-09,VEN-024,VEN,114,989,209,13351.5,低库存预警,18
2024-07-09,DUO-021,DUO,65,1306,172,12328.64,正常,22
2024-07-09,DRH-030,DRH,415,536,481,2889.04,正常,21
2024-07-09,TLP-020,TLP,109,56,495,97.44,正常,3
2024-07-09,WLC-025,WLC,66,93,787,2473.8,低库存预警,0
2024-07-09,CUP-021,CUP,9,1029,143,28266.63,正常,15
2024-07-09,BUM-004,BUM,158,1827,427,59066.91,过库存,4
2024-07-09,DRH-018,DRH,265,1934,250,39685.68,低库存预警,20
2024-07-09,HND-027,HND,418,1573,220,39010.4,低库存预警,25
2024-07-09,WLC-015,WLC,211,1549,310,33427.42,低库存预警,13
2024-07-09,TLM-007,TLM,19,1937,220,6450.21,正常,23
2024-07-09,VEN-018,VEN,189,817,795,5065.4,正常,27
2024-07-09,LFR-020,LFR,217,1836,633,57062.88,低库存预警,10
2024-07-09,TLM-027,TLM,44,1392,317,21033.12,正常,0
2024-07-09,HND-028,HND,420,1876,315,18178.44,低库存预警,1
2024-07-09,DUO-009,DUO,198,1045,392,21913.65,低库存预警,10
2024-07-09,DRH-014,DRH,319,828,357,6267.96,正常,22
2024-07-09,DRH-006,DRH,428,1198,686,21372.32,正常,13
2024-07-09,VEN-011,VEN,325,1360,446,43941.6,过库存,9
2024-07-09,VEN-027,VEN,260,1379,756,12383.42,正常,19
2024-07-09,TLP-002,TLP,376,1042,120,6918.88,正常,0
2024-07-09,HND-014,HND,440,73,368,1655.64,正常,9
2024-07-09,BUM-017,BUM,319,1870,367,10958.2,正常,21
2024-07-09,LRB-021,LRB,447,1558,189,16997.78,低库存预警,14
2024-07-09,CUP-002,CUP,255,1780,776,8544.0,低库存预警,4
2024-07-09,DRH-013,DRH,48,877,666,7200.17,过库存,13
2024-07-09,HND-002,HND,49,1343,401,12355.6,过库存,8
2024-07-09,LFR-009,LFR,387,564,350,9272.16,正常,15
2024-07-09,BUM-027,BUM,376,394,412,3337.18,正常,18
2024-07-09,HND-017,HND,73,719,584,15803.62,正常,3
2024-07-09,LRB-003,LRB,472,1969,230,38671.16,低库存预警,4
2024-07-09,DUO-003,DUO,88,867,700,1378.53,过库存,21
2024-07-09,CUP-026,CUP,232,1848,501,21492.24,低库存预警,29
2024-07-09,LFR-017,LFR,252,877,724,21197.09,过库存,24
2024-07-09,BUM-025,BUM,279,1701,318,38306.52,过库存,27
2024-07-09,TLP-017,TLP,141,977,423,28264.61,过库存,12
2024-07-09,HND-020,HND,29,1106,509,10894.1,正常,13
2024-07-09,WLC-014,WLC,329,274,773,2367.36,正常,22
2024-07-09,DRH-007,DRH,254,1294,687,11361.32,低库存预警,13
2024-07-09,LRB-004,LRB,151,70,583,915.6,正常,3
2024-07-09,TLM-019,TLM,264,107,174,3155.43,正常,21
2024-07-09,HND-021,HND,247,1500,216,39885.0,正常,0
2024-07-09,CUP-016,CUP,425,1107,658,16726.77,低库存预警,9
2024-07-09,BUM-007,BUM,402,1283,201,13009.62,正常,24
2024-07-09,DRH-028,DRH,177,1383,178,36414.39,低库存预警,7
2024-07-09,BUM-005,BUM,2,1077,205,17781.27,正常,26
2024-07-10,BUM-022,BUM,24,309,365,4879.11,正常,8
2024-07-10,TLM-004,TLM,234,1025,395,33261.25,低库存预警,13
2024-07-10,TLM-014,TLM,275,467,434,10068.52,低库存预警,15
2024-07-10,TLM-002,TLM,222,922,349,4582.34,正常,21
2024-07-10,BUM-020,BUM,413,1282,334,43575.18,过库存,23
2024-07-10,DUO-021,DUO,218,895,316,8448.8,正常,0
2024-07-10,CUP-030,CUP,393,901,795,23047.58,过库存,6
2024-07-10,VEN-001,VEN,404,418,307,1463.0,正常,17
2024-07-10,VEN-018,VEN,418,343,338,2126.6,正常,19
2024-07-10,VEN-030,VEN,120,1723,111,19952.34,过库存,1
2024-07-10,WLC-023,WLC,393,1136,658,27173.12,正常,20
2024-07-10,DRH-021,DRH,247,34,196,130.22,正常,25
2024-07-10,TLM-028,TLM,79,1256,413,41460.56,过库存,21
2024-07-10,HND-002,HND,195,1730,148,15916.0,低库存预警,4
2024-07-10,LRB-021,LRB,20,466,694,5084.06,低库存预警,28
2024-07-10,TLM-020,TLM,458,577,717,18187.04,过库存,14
2024-07-10,CUP-006,CUP,454,625,415,11868.75,正常,16
2024-07-10,TLP-012,TLP,350,1231,191,26281.85,过库存,28
2024-07-10,LRB-017,LRB,149,439,500,11172.55,低库存预警,24
2024-07-10,BUM-013,BUM,463,633,287,3703.05,正常,1
2024-07-10,VEN-007,VEN,172,541,363,8223.2,正常,9
2024-07-10,CUP-009,CUP,245,1396,408,42256.92,正常,19
2024-07-10,DUO-005,DUO,142,618,143,7366.56,正常,13
2024-07-10,LFR-005,LFR,183,1324,222,2264.04,正常,0
2024-07-10,LRB-018,LRB,113,591,530,6406.44,正常,0
2024-07-10,VEN-019,VEN,369,544,519,9438.4,正常,25
2024-07-10,DRH-004,DRH,342,313,782,4688.74,正常,16
2024-07-10,HND-012,HND,439,23,435,98.44,正常,17
2024-07-10,LFR-006,LFR,462,107,533,804.64,正常,16
2024-07-10,DUO-012,DUO,140,1202,142,13738.86,过库存,14
2024-07-10,TLP-023,TLP,300,1723,304,43867.58,低库存预警,1
2024-07-10,HND-006,HND,111,715,557,8444.15,低库存预警,29
2024-07-10,DUO-018,DUO,81,1381,275,3535.36,正常,19
2024-07-10,BUM-016,BUM,133,1845,152,16199.1,过库存,19
2024-07-10,DRH-024,DRH,344,1618,148,12863.1,低库存预警,10
2024-07-10,TLP-005,TLP,99,356,231,2047.0,过库存,23
2024-07-10,BUM-026,BUM,121,438,644,4853.04,正常,9
2024-07-10,DUO-004,DUO,469,188,647,3932.96,过库存,14
2024-07-10,CUP-029,CUP,126,186,587,418.5,低库存预警,20
2024-07-10,LFR-020,LFR,371,686,650,21320.88,正常,18
2024-07-10,DRH-020,DRH,50,1468,662,44539.12,低库存预警,16
2024-07-10,LRB-009,LRB,295,1641,280,44372.64,低库存预警,18
2024-07-10,LRB-022,LRB,190,1756,714,30975.84,正常,14
2024-07-10,CUP-021,CUP,81,584,447,16042.48,低库存预警,28
2024-07-10,DRH-025,DRH,212,1353,545,14220.03,低库存预警,23
2024-07-10,HND-014,HND,353,523,724,11861.64,正常,6
2024-07-10,DUO-016,DUO,403,323,123,7335.33,正常,11
2024-07-10,HND-022,HND,225,1555,626,50148.75,过库存,27
2024-07-10,HND-024,HND,26,818,619,17120.74,正常,5
2024-07-10,TLM-009,TLM,415,1845,470,37933.2,正常,10
2024-07-10,LFR-012,LFR,364,489,158,8718.87,正常,10
2024-07-10,DRH-015,DRH,200,537,190,4006.02,正常,2
2024-07-10,DUO-003,DUO,328,1586,667,2521.74,正常,10
2024-07-10,LRB-008,LRB,279,1048,570,32875.76,正常,16
2024-07-10,CUP-016,CUP,328,17,162,256.87,正常,16
2024-07-10,VEN-008,VEN,278,1529,692,50793.38,正常,7
2024-07-10,VEN-017,VEN,200,1695,441,38408.7,正常,17
2024-07-10,DRH-019,DRH,273,1339,486,25775.75,过库存,15
2024-07-10,DUO-019,DUO,63,660,397,9649.2,过库存,10
2024-07-10,BUM-007,BUM,13,1708,253,17319.12,低库存预警,21
2024-07-11,DRH-001,DRH,67,869,320,26009.17,正常,5
2024-07-11,HND-008,HND,358,1773,160,43934.94,正常,27
2024-07-11,BUM-009,BUM,334,493,450,10910.09,正常,6
2024-07-11,LRB-022,LRB,345,1105,213,19492.2,正常,16
2024-07-11,TLP-005,TLP,80,373,698,2144.75,正常,21
2024-07-11,VEN-005,VEN,430,181,706,3296.01,低库存预警,27
2024-07-11,WLC-010,WLC,73,244,404,6141.48,过库存,23
2024-07-11,LFR-016,LFR,173,714,789,12002.34,过库存,20
2024-07-11,HND-014,HND,96,1438,186,32613.84,正常,26
2024-07-11,HND-018,HND,52,1156,237,2716.6,正常,15
2024-07-11,WLC-008,WLC,54,146,660,2474.7,正常,5
2024-07-11,LFR-012,LFR,275,1737,680,30970.71,正常,20
2024-07-11,TLM-013,TLM,68,1490,260,43761.3,正常,17
2024-07-11,DRH-021,DRH,359,22,718,84.26,正常,29
2024-07-11,HND-015,HND,317,1571,375,21789.77,低库存预警,3
2024-07-11,LFR-017,LFR,236,1343,714,32460.31,正常,2
2024-07-11,DUO-021,DUO,170,1708,532,16123.52,过库存,29
2024-07-11,CUP-016,CUP,144,620,306,9368.2,低库存预警,8
2024-07-11,TLP-001,TLP,292,1972,619,15164.68,过库存,10
2024-07-11,DRH-028,DRH,195,1801,319,47420.33,正常,10
2024-07-11,CUP-006,CUP,360,418,499,7937.82,正常,20
2024-07-11,BUM-026,BUM,492,1653,545,18315.24,正常,3
2024-07-11,HND-028,HND,89,255,562,2470.95,正常,9
2024-07-11,HND-007,HND,19,1454,266,5699.68,过库存,8
2024-07-11,HND-006,HND,332,1195,244,14112.95,过库存,17
2024-07-11,CUP-005,CUP,465,1213,782,39883.44,正常,18
2024-07-11,BUM-019,BUM,213,1433,654,26754.11,正常,6
2024-07-11,HND-011,HND,272,1945,137,22075.75,正常,3
2024-07-11,DRH-020,DRH,356,297,538,9010.98,低库存预警,21
2024-07-11,VEN-029,VEN,193,505,743,5852.95,正常,10
2024-07-11,BUM-011,BUM,63,1536,129,44052.48,正常,10
2024-07-11,TLM-014,TLM,397,967,166,20848.52,正常,13
2024-07-11,TLM-024,TLM,452,1171,355,19040.46,正常,1
2024-07-11,DRH-013,DRH,355,1000,730,8210.0,低库存预警,30
2024-07-11,TLP-012,TLP,108,72,762,1537.2,低库存预警,21
2024-07-11,TLP-018,TLP,197,715,498,12762.75,正常,0
2024-07-11,VEN-014,VEN,433,764,145,5424.4,正常,21
2024-07-11,LRB-011,LRB,276,212,286,1123.6,过库存,30
2024-07-11,WLC-005,WLC,72,1747,663,6708.48,过库存,24
2024-07-11,LFR-001,LFR,145,1828,276,7275.44,正常,29
2024-07-11,VEN-001,VEN,27,1725,781,6037.5,低库存预警,25
2024-07-11,TLP-009,TLP,81,1396,380,35681.76,正常,27
2024-07-11,WLC-011,WLC,275,1837,382,30034.95,正常,16
2024-07-11,DUO-009,DUO,242,1128,358,23654.16,正常,25
2024-07-11,DUO-017,DUO,104,80,519,1078.4,正常,15
2024-07-11,DRH-022,DRH,250,136,729,1657.84,正常,6
2024-07-11,WLC-014,WLC,123,1066,391,9210.24,低库存预警,1
2024-07-11,VEN-024,VEN,403,194,608,2619.0,过库存,3
2024-07-11,DRH-027,DRH,478,1162,198,28991.9,正常,16
2024-07-11,TLP-013,TLP,462,443,717,1027.76,正常,1
2024-07-11,TLP-021,TLP,229,11,128,95.48,正常,11
2024-07-11,VEN-025,VEN,51,1983,715,26909.31,正常,17
2024-07-11,DRH-011,DRH,53,432,665,13154.4,正常,16
2024-07-11,BUM-028,BUM,353,108,635,3371.76,正常,15
2024-07-11,DRH-026,DRH,70,1158,122,3462.42,正常,12
2024-07-11,BUM-012,BUM,495,1652,129,43579.76,正常,12
2024-07-11,LFR-021,LFR,166,1057,152,20685.49,低库存预警,8
2024-07-11,VEN-011,VEN,115,1190,575,38448.9,正常,1
2024-07-11,DUO-005,DUO,381,1695,195,20204.4,低库存预警,6
2024-07-11,DRH-016,DRH,468,831,378,16179.57,正常,27
2024-07-12,CUP-011,CUP,336,646,296,19018.24,正常,19
2024-07-12,TLM-006,TLM,154,336,192,2294.88,低库存预警,13
2024-07-12,DUO-014,DUO,71,1102,623,12772.18,正常,4
2024-07-12,LFR-018,LFR,220,1375,665,33426.25,过库存,11
2024-07-12,TLM-028,TLM,34,1443,562,47633.43,正常,26
2024-07-12,LFR-015,LFR,399,1907,490,9287.09,正常,24
2024-07-12,HND-014,HND,319,201,717,4558.68,正常,23
2024-07-12,TLM-015,TLM,410,1466,693,10921.7,过库存,13
2024-07-12,VEN-007,VEN,463,736,511,11187.2,正常,25
2024-07-12,TLM-004,TLM,468,459,794,14894.55,正常,21
2024-07-12,CUP-029,CUP,27,1100,440,2475.0,低库存预警,10
2024-07-12,TLP-004,TLP,389,1398,655,11883.0,正常,3
2024-07-12,LRB-011,LRB,219,1835,677,9725.5,过库存,7
2024-07-12,TLM-008,TLM,151,188,111,4378.52,过库存,14
2024-07-12,LFR-022,LFR,325,455,368,15861.3,过库存,22
2024-07-12,TLM-002,TLM,215,204,475,1013.88,低库存预警,15
2024-07-12,WLC-005,WLC,116,697,458,2676.48,正常,0
2024-07-12,DRH-028,DRH,496,1108,343,29173.64,低库存预警,0
2024-07-12,DUO-006,DUO,157,1099,594,36321.95,过库存,0
2024-07-12,BUM-023,BUM,314,1006,710,6247.26,低库存预警,6
2024-07-12,HND-022,HND,333,1162,331,37474.5,低库存预警,10
2024-07-12,LFR-016,LFR,56,243,769,4084.83,低库存预警,24
2024-07-12,LFR-020,LFR,341,1212,241,37668.96,过库存,1
2024-07-12,DUO-022,DUO,217,1142,408,4385.28,正常,11
2024-07-12,TLP-006,TLP,477,1550,128,44097.5,正常,23
2024-07-12,WLC-018,WLC,50,609,706,19804.68,正常,12
2024-07-12,DRH-004,DRH,442,1593,706,23863.14,过库存,18
2024-07-12,LRB-021,LRB,498,1578,508,17215.98,过库存,2
2024-07-12,DRH-026,DRH,222,1567,366,4685.33,正常,3
2024-07-12,BUM-020,BUM,7,833,458,28313.67,低库存预警,5
2024-07-12,HND-013,HND,238,1291,555,21662.98,正常,19
2024-07-12,DUO-018,DUO,189,750,655,1920.0,正常,28
2024-07-12,BUM-015,BUM,305,1428,710,16307.76,正常,17
2024-07-12,LRB-009,LRB,370,1885,759,50970.4,低库存预警,24
2024-07-12,BUM-026,BUM,254,1201,755,13307.08,低库存预警,12
2024-07-12,WLC-003,WLC,415,350,118,2541.0,正常,0
2024-07-12,CUP-005,CUP,80,1401,152,46064.88,低库存预警,16
2024-07-12,DRH-030,DRH,93,956,109,5152.84,正常,24
2024-07-12,CUP-003,CUP,320,86,269,2941.2,过库存,16
2024-07-12,LRB-010,LRB,248,1172,744,13817.88,正常,3
2024-07-12,DUO-011,DUO,437,856,410,5007.6,过库存,22
2024-07-12,LFR-019,LFR,455,1880,222,31396.0,正常,29
2024-07-12,TLM-022,TLM,165,1224,323,5140.8,正常,28
2024-07-12,WLC-001,WLC,279,1829,681,33763.34,过库存,28
2024-07-12,TLP-003,TLP,432,1872,427,28267.2,低库存预警,10
2024-07-12,CUP-026,CUP,141,1283,724,14921.29,过库存,27
2024-07-12,CUP-004,CUP,314,789,778,26960.13,正常,5
2024-07-12,HND-015,HND,431,288,788,3994.56,低库存预警,28
2024-07-12,LFR-005,LFR,348,935,321,1598.85,正常,17
2024-07-12,DUO-001,DUO,21,618,792,11290.86,正常,16
2024-07-12,DUO-003,DUO,231,814,412,1294.26,过库存,29
2024-07-12,HND-001,HND,424,1202,217,7993.3,低库存预警,21
2024-07-12,DRH-005,DRH,250,30,476,772.8,正常,12
2024-07-12,CUP-017,CUP,486,1479,594,18324.81,正常,9
2024-07-12,DRH-013,DRH,434,526,398,4318.46,过库存,16
2024-07-12,HND-009,HND,141,1213,113,36947.98,正常,20
2024-07-12,CUP-020,CUP,22,132,488,747.12,过库存,23
2024-07-12,CUP-028,CUP,3,1021,104,12445.99,正常,7
2024-07-12,TLP-017,TLP,356,1883,481,54475.19,低库存预警,30
2024-07-12,WLC-013,WLC,27,419,587,9804.6,低库存预警,21
2024-07-13,TLP-006,TLP,297,1089,454,30982.05,过库存,7
2024-07-13,TLM-004,TLM,77,1418,326,46014.1,正常,6
2024-07-13,CUP-027,CUP,328,1385,550,27769.25,正常,15
2024-07-13,DRH-014,DRH,432,1264,348,9568.48,过库存,10
2024-07-13,TLP-013,TLP,265,123,503,285.36,过库存,27
2024-07-13,VEN-026,VEN,41,1095,519,23235.9,正常,16
2024-07-13,TLP-024,TLP,354,319,173,1116.5,过库存,17
2024-07-13,CUP-030,CUP,8,1444,374,36937.52,过库存,16
2024-07-13,LRB-017,LRB,11,952,163,24228.4,正常,8
2024-07-13,DRH-023,DRH,153,1425,190,11713.5,过库存,20
2024-07-13,BUM-018,BUM,76,1418,232,23311.92,正常,8
2024-07-13,DRH-017,DRH,173,279,113,1442.43,正常,27
2024-07-13,HND-012,HND,121,1035,545,4429.8,正常,14
2024-07-13,DRH-028,DRH,448,1995,401,52528.35,低库存预警,20
2024-07-13,LRB-002,LRB,338,1135,785,29271.65,正常,13
2024-07-13,DUO-005,DUO,149,902,587,10751.84,正常,5
2024-07-13,VEN-021,VEN,350,1168,215,34748.0,正常,15
2024-07-13,VEN-005,VEN,62,1769,114,32213.49,低库存预警,23
2024-07-13,DUO-004,DUO,89,1922,750,40208.24,正常,22
2024-07-13,BUM-005,BUM,289,978,458,16146.78,正常,20
2024-07-13,TLM-022,TLM,150,1323,551,5556.6,正常,23
2024-07-13,TLP-015,TLP,287,449,753,9047.35,正常,21
2024-07-13,CUP-005,CUP,334,594,584,19530.72,正常,4
2024-07-13,CUP-012,CUP,241,1872,271,28791.36,正常,28
2024-07-13,HND-007,HND,228,1694,363,6640.48,过库存,4
2024-07-13,DUO-019,DUO,63,651,782,9517.62,正常,24
2024-07-13,BUM-004,BUM,480,970,177,31360.1,正常,11
2024-07-13,HND-021,HND,359,1853,558,49271.27,正常,7
2024-07-13,TLM-011,TLM,184,866,487,29773.08,正常,17
2024-07-13,TLP-001,TLP,71,67,654,515.23,正常,26
2024-07-13,HND-005,HND,179,1173,299,32550.75,正常,10
2024-07-13,CUP-019,CUP,497,482,436,8386.8,正常,6
2024-07-13,TLM-007,TLM,326,551,737,1834.83,低库存预警,7
2024-07-13,DUO-024,DUO,409,1779,156,17523.15,正常,0
2024-07-13,LFR-019,LFR,112,60,173,1002.0,过库存,6
2024-07-13,TLP-017,TLP,357,1501,712,43423.93,正常,16
2024-07-13,TLM-028,TLM,179,363,628,11982.63,正常,16
2024-07-13,VEN-029,VEN,380,318,323,3685.62,正常,2
2024-07-13,WLC-011,WLC,492,1083,132,17707.05,正常,12
2024-07-13,TLP-012,TLP,422,577,535,12318.95,正常,9
2024-07-13,BUM-026,BUM,296,912,678,10104.96,正常,26
2024-07-13,LFR-020,LFR,130,1776,507,55198.08,过库存,2
2024-07-13,CUP-006,CUP,296,743,537,14109.57,低库存预警,24
2024-07-13,LFR-012,LFR,29,203,183,3619.49,过库存,15
2024-07-13,BUM-017,BUM,89,449,677,2631.14,低库存预警,20
2024-07-13,BUM-006,BUM,182,1318,481,30142.66,低库存预警,21
2024-07-13,TLM-009,TLM,56,1432,595,29441.92,正常,8
2024-07-13,WLC-017,WLC,268,1353,214,3490.74,低库存预警,14
2024-07-13,DUO-006,DUO,463,1201,460,39693.05,过库存,21
2024-07-13,DUO-010,DUO,176,960,268,14630.4,正常,9
2024-07-13,CUP-021,CUP,265,818,785,22470.46,正常,23
2024-07-13,TLP-019,TLP,197,1576,551,3971.52,正常,15
2024-07-13,TLM-005,TLM,320,721,361,15400.56,过库存,14
2024-07-13,LRB-009,LRB,76,240,653,6489.6,正常,23
2024-07-13,LFR-002,LFR,155,1669,384,18091.96,低库存预警,18
2024-07-13,VEN-013,VEN,22,1497,541,46601.61,低库存预警,7
2024-07-13,DUO-018,DUO,407,368,110,942.08,低库存预警,9
2024-07-13,BUM-001,BUM,225,882,461,4577.58,正常,7
2024-07-13,TLM-014,TLM,313,1833,696,39519.48,过库存,25
2024-07-13,WLC-018,WLC,163,1117,290,36324.84,正常,25
2024-07-14,DRH-028,DRH,279,1887,171,49684.71,过库存,17
2024-07-14,VEN-015,VEN,260,841,363,26769.03,过库存,26
2024-07-14,VEN-014,VEN,107,1852,500,13149.2,正常,0
2024-07-14,HND-023,HND,227,1065,139,10042.95,过库存,25
2024-07-14,DUO-004,DUO,33,1861,155,38932.12,过库存,13
2024-07-14,DUO-020,DUO,97,1568,590,33288.64,过库存,5
2024-07-14,DRH-002,DRH,394,419,703,3934.41,正常,27
2024-07-14,TLM-018,TLM,43,1674,793,49600.62,低库存预警,13
2024-07-14,LFR-022,LFR,103,1472,751,51313.92,正常,23
2024-07-14,TLM-013,TLM,411,38,510,1116.06,低库存预警,13
2024-07-14,CUP-009,CUP,101,202,569,6114.54,低库存预警,4
2024-07-14,VEN-002,VEN,294,1221,624,40732.56,正常,28
2024-07-14,BUM-025,BUM,192,1493,649,33622.36,正常,8
2024-07-14,LRB-005,LRB,425,2000,127,49100.0,正常,1
2024-07-14,TLP-005,TLP,474,1127,231,6480.25,低库存预警,22
2024-07-14,WLC-010,WLC,63,549,760,13818.33,正常,7
2024-07-14,VEN-023,VEN,257,665,462,5040.7,正常,2
2024-07-14,CUP-023,CUP,427,1426,276,18081.68,正常,26
2024-07-14,BUM-018,BUM,282,1136,611,18675.84,低库存预警,0
2024-07-14,WLC-016,WLC,222,543,566,16827.57,正常,28
2024-07-14,TLP-011,TLP,349,1969,659,67477.63,正常,24
2024-07-14,TLP-004,TLP,192,358,641,3043.0,低库存预警,18
2024-07-14,LFR-002,LFR,284,1662,487,18016.08,正常,7
2024-07-14,DUO-009,DUO,420,53,608,1111.41,正常,23
2024-07-14,WLC-006,WLC,295,276,371,3287.16,低库存预警,16
2024-07-14,WLC-004,WLC,90,1123,539,7400.57,正常,2
2024-07-14,BUM-021,BUM,224,112,767,2546.88,低库存预警,8
2024-07-14,HND-018,HND,381,1584,533,3722.4,正常,3
2024-07-14,BUM-028,BUM,88,1324,425,41335.28,低库存预警,25
2024-07-14,TLP-015,TLP,496,1753,762,35322.95,正常,28
2024-07-14,LFR-014,LFR,250,1363,362,12553.23,正常,21
2024-07-14,DUO-019,DUO,15,1106,750,16169.72,低库存预警,15
2024-07-14,VEN-017,VEN,255,1819,303,41218.54,过库存,30
2024-07-14,HND-001,HND,192,1445,444,9609.25,正常,3
2024-07-14,LRB-022,LRB,316,1611,547,28418.04,正常,9
2024-07-14,HND-024,HND,341,25,755,523.25,低库存预警,29
2024-07-14,CUP-018,CUP,164,84,267,1551.48,正常,8
2024-07-14,DUO-005,DUO,211,78,546,929.76,正常,8
2024-07-14,BUM-024,BUM,76,1179,223,32717.25,过库存,3
2024-07-14,VEN-007,VEN,458,174,768,2644.8,正常,24
2024-07-14,LFR-011,LFR,444,1652,121,32660.04,正常,10
2024-07-14,HND-003,HND,404,858,409,9223.5,低库存预警,10
2024-07-14,TLP-013,TLP,460,1117,432,2591.44,过库存,25
2024-07-14,VEN-010,VEN,430,864,672,11318.4,过库存,1
2024-07-14,CUP-005,CUP,459,1206,223,39653.28,正常,6
2024-07-14,VEN-004,VEN,44,412,395,13332.32,低库存预警,23
2024-07-14,LFR-020,LFR,427,440,129,13675.2,低库存预警,22
2024-07-14,VEN-006,VEN,408,716,641,9995.36,正常,7
2024-07-14,CUP-007,CUP,424,1230,132,25989.9,正常,4
2024-07-14,CUP-024,CUP,385,664,287,1228.4,正常,7
2024-07-14,WLC-008,WLC,313,126,608,2135.7,正常,14
2024-07-14,DUO-010,DUO,207,820,717,12496.8,正常,17
2024-07-14,TLM-003,TLM,209,1531,295,12431.72,正常,29
2024-07-14,DRH-001,DRH,267,1149,635,34389.57,过库存,16
2024-07-14,DRH-022,DRH,66,1814,704,22112.66,正常,24
2024-07-14,TLP-023,TLP,222,1359,257,34600.14,过库存,16
2024-07-14,TLP-006,TLP,108,1824,388,51892.8,过库存,30
2024-07-14,WLC-009,WLC,268,1339,515,41415.27,过库存,2
2024-07-14,BUM-017,BUM,369,1782,435,10442.52,正常,27
2024-07-14,LRB-002,LRB,54,1149,162,29632.71,低库存预警,25
2024-07-15,LFR-018,LFR,425,1958,799,47598.98,过库存,18
2024-07-15,LFR-008,LFR,53,1731,242,34308.42,正常,10
2024-07-15,CUP-006,CUP,61,1863,593,35378.37,过库存,2
2024-07-15,BUM-009,BUM,164,712,302,15756.56,过库存,21
2024-07-15,CUP-003,CUP,4,1442,416,49316.4,正常,30
2024-07-15,CUP-007,CUP,430,1977,554,41774.01,正常,11
2024-07-15,HND-010,HND,394,664,478,21467.12,低库存预警,19
2024-07-15,VEN-001,VEN,413,1838,516,6433.0,低库存预警,20
2024-07-15,CUP-012,CUP,143,411,665,6321.18,低库存预警,17
2024-07-15,TLM-016,TLM,39,232,381,8043.44,正常,12
2024-07-15,LRB-014,LRB,195,689,680,13063.44,正常,28
2024-07-15,TLM-002,TLM,6,945,370,4696.65,过库存,0
2024-07-15,CUP-030,CUP,153,507,421,12969.06,低库存预警,22
2024-07-15,VEN-017,VEN,87,1292,241,29276.72,正常,5
2024-07-15,CUP-023,CUP,100,118,249,1496.24,低库存预警,8
2024-07-15,WLC-025,WLC,86,1974,236,52508.4,过库存,8
2024-07-15,DUO-014,DUO,424,526,462,6096.34,正常,25
2024-07-15,DRH-001,DRH,315,1363,411,40794.59,过库存,7
2024-07-15,LFR-017,LFR,352,752,745,18175.84,过库存,9
2024-07-15,HND-012,HND,263,548,739,2345.44,正常,28
2024-07-15,DUO-020,DUO,24,767,701,16283.41,正常,15
2024-07-15,VEN-023,VEN,404,594,409,4502.52,低库存预警,7
2024-07-15,VEN-024,VEN,336,1791,322,24178.5,正常,24
2024-07-15,DRH-005,DRH,460,1651,699,42529.76,正常,20
2024-07-15,DUO-010,DUO,196,606,794,9235.44,正常,9
2024-07-15,DRH-027,DRH,139,598,618,14920.1,正常,6
2024-07-15,DRH-011,DRH,200,918,179,27953.1,正常,22
2024-07-15,TLP-019,TLP,235,1574,285,3966.48,过库存,2
2024-07-15,VEN-002,VEN,91,1122,387,37429.92,正常,16
2024-07-15,BUM-018,BUM,102,1756,101,28868.64,低库存预警,28
2024-07-15,VEN-007,VEN,498,219,437,3328.8,正常,13
2024-07-15,LRB-011,LRB,176,461,216,2443.3,正常,14
2024-07-15,CUP-027,CUP,1,559,684,11207.95,过库存,30
2024-07-15,LRB-010,LRB,119,1972,525,23249.88,过库存,4
2024-07-15,LRB-005,LRB,287,1706,634,41882.3,正常,17
2024-07-15,VEN-004,VEN,208,443,659,14335.48,正常,16
2024-07-15,DUO-022,DUO,3,1956,410,7511.04,低库存预警,22
2024-07-15,WLC-015,WLC,37,635,339,13703.3,正常,6
2024-07-15,LFR-005,LFR,197,649,681,1109.79,正常,1
2024-07-15,LFR-006,LFR,83,1699,489,12776.48,正常,5
2024-07-15,BUM-011,BUM,158,1025,540,29397.0,过库存,18
2024-07-15,HND-017,HND,258,492,106,10814.16,过库存,19
2024-07-15,HND-023,HND,271,723,771,6817.89,正常,20
2024-07-15,DRH-023,DRH,64,1100,614,9042.0,正常,4
2024-07-15,HND-009,HND,435,331,292,10082.26,正常,7
2024-07-15,DUO-001,DUO,314,478,371,8733.06,正常,23
2024-07-15,VEN-011,VEN,451,472,596,15250.32,过库存,5
2024-07-15,VEN-022,VEN,336,109,195,3656.95,正常,10
2024-07-15,TLP-007,TLP,367,265,502,3084.6,正常,17
2024-07-15,WLC-019,WLC,380,503,588,9899.04,正常,6
2024-07-15,CUP-015,CUP,422,1277,177,38910.19,正常,30
2024-07-15,DRH-029,DRH,116,1842,601,35090.1,正常,18
2024-07-15,HND-002,HND,153,554,367,5096.8,过库存,13
2024-07-15,TLP-006,TLP,189,1873,721,53286.85,过库存,2
2024-07-15,TLP-022,TLP,254,1995,482,47002.2,低库存预警,18
2024-07-15,HND-003,HND,213,688,546,7396.0,正常,0
2024-07-15,BUM-019,BUM,286,983,464,18352.61,正常,1
