log_date,shift,machine_id,runtime_hours,energy_consumed_kwh,energy_cost_yuan,eco_mode_enabled
2026-02-23,晚班,M03,4.62,49.22,30.93,True
2026-02-23,白班,M04,6.12,115.99,76.74,True
2026-02-23,夜班,M04,5.17,62.47,42.61,True
2026-02-23,晚班,M04,4.54,62.87,37.45,True
2026-02-23,白班,M05,5.05,53.7,40.25,False
2026-02-23,夜班,M05,7.99,155.0,128.22,True
2026-02-23,晚班,M05,4.04,83.44,69.82,False
2026-02-23,白班,M06,4.17,52.9,35.6,True
2026-02-23,夜班,M06,3.04,48.03,29.69,True
2026-02-23,晚班,M06,7.34,156.59,97.66,True
2026-02-23,白班,M07,4.15,62.23,35.76,True
2026-02-23,夜班,M07,6.55,115.64,70.9,True
2026-02-23,晚班,M07,4.55,110.26,69.02,False
2026-02-23,白班,M08,5.77,166.71,121.47,True
2026-02-23,夜班,M08,5.88,157.15,122.9,True
2026-02-23,晚班,M08,6.3,186.35,134.28,True
2026-02-23,白班,M09,2.96,110.9,74.59,True
2026-02-23,夜班,M09,7.96,350.74,266.56,True
2026-02-23,晚班,M09,4.65,116.83,90.61,True
2026-02-23,白班,M10,6.87,227.94,185.85,True
2026-02-23,夜班,M10,7.66,282.26,239.66,True
2026-02-23,晚班,M10,7.91,197.32,145.6,True
2026-02-23,白班,M11,3.46,93.31,66.54,True
2026-02-23,夜班,M11,6.86,275.84,209.17,False
2026-02-23,晚班,M11,6.18,230.53,195.35,True
2026-02-23,白班,M12,5.97,236.99,133.9,True
2026-02-23,夜班,M12,7.14,336.54,243.37,True
2026-02-23,晚班,M12,5.72,221.32,159.07,True
2026-02-23,白班,M13,4.54,133.93,103.75,False
2026-02-23,夜班,M13,2.27,66.19,37.11,False
2026-02-23,晚班,M13,5.25,280.51,212.86,True
2026-02-23,白班,M14,3.5,104.12,69.54,True
2026-02-23,夜班,M14,3.84,183.16,117.8,True
2026-02-23,晚班,M14,2.95,102.64,58.38,True
2026-02-23,白班,M15,2.72,152.86,107.7,True
2026-02-23,夜班,M15,6.03,269.08,168.45,True
2026-02-23,晚班,M15,2.92,183.15,133.75,True
2026-02-23,白班,M16,7.8,339.56,202.39,False
2026-02-23,夜班,M16,7.14,383.69,214.1,True
2026-02-23,晚班,M16,6.75,484.85,285.43,True
2026-02-23,白班,M17,7.59,678.36,526.86,True
2026-02-23,夜班,M17,4.53,229.44,131.57,True
2026-02-23,晚班,M17,3.23,219.48,173.34,True
2026-02-23,白班,M18,7.17,596.86,410.56,False
2026-02-23,夜班,M18,5.68,404.95,223.75,True
2026-02-23,晚班,M18,5.35,289.8,224.46,True
2026-02-23,白班,M19,6.66,462.48,268.85,True
2026-02-23,夜班,M19,4.57,467.08,279.36,False
2026-02-23,晚班,M19,5.97,416.68,347.49,True
2026-02-23,白班,M20,2.94,224.3,152.91,True
2026-02-23,夜班,M20,5.41,604.56,334.32,True
2026-02-23,晚班,M20,4.38,543.65,332.25,False
2026-02-23,白班,M21,2.76,364.26,290.56,True
2026-02-23,夜班,M21,3.81,403.77,253.14,True
2026-02-23,晚班,M21,8.0,1533.4,1049.7,True
2026-02-23,白班,M22,3.76,1016.98,664.73,True
2026-02-23,夜班,M22,2.64,748.74,484.43,True
2026-02-23,晚班,M22,3.65,757.95,561.34,True
2026-02-23,白班,M23,2.85,96.52,79.28,True
2026-02-23,夜班,M23,7.48,225.5,188.75,False
2026-02-23,晚班,M23,5.45,177.73,107.87,True
2026-02-23,白班,M24,5.03,761.8,426.43,True
2026-02-23,夜班,M24,6.54,606.49,432.04,False
2026-02-23,晚班,M24,2.18,191.16,155.51,True
2026-02-23,白班,M25,6.74,623.87,508.44,True
2026-02-23,夜班,M25,3.77,425.76,324.87,True
2026-02-23,晚班,M25,6.33,612.27,502.11,False
2026-02-23,白班,M26,7.35,1218.97,848.6,False
2026-02-23,夜班,M26,4.16,836.99,687.69,True
2026-02-23,晚班,M26,4.79,772.81,503.02,True
2026-02-23,白班,M27,5.67,1504.38,1095.83,True
2026-02-23,夜班,M27,5.1,1416.05,1092.72,True
2026-02-23,晚班,M27,7.91,2169.0,1263.35,True
2026-02-23,白班,M28,4.43,1546.71,1191.38,True
2026-02-23,夜班,M28,3.85,1374.6,904.04,True
2026-02-23,晚班,M28,3.14,676.94,502.35,True
2026-02-23,白班,M29,6.39,2488.06,2080.68,True
2026-02-23,夜班,M29,2.97,1320.26,1020.92,True
2026-02-23,晚班,M29,7.13,1719.23,1365.78,True
2026-02-24,白班,M01,3.12,28.21,22.79,True
2026-02-24,夜班,M01,6.18,63.85,43.18,True
2026-02-24,晚班,M01,3.43,26.0,21.86,True
2026-02-24,白班,M02,2.65,25.52,18.67,True
2026-02-24,夜班,M02,7.47,69.4,57.58,False
2026-02-24,晚班,M02,6.09,42.9,31.31,True
2026-02-24,白班,M03,7.42,97.48,80.59,False
2026-02-24,夜班,M03,3.59,36.37,27.07,True
2026-02-24,晚班,M03,4.61,54.19,39.5,True
2026-02-24,白班,M04,6.88,85.67,54.77,True
2026-02-24,夜班,M04,4.18,48.15,34.96,True
2026-02-24,晚班,M04,7.1,130.77,74.21,True
2026-02-24,白班,M05,7.8,100.67,58.73,False
2026-02-24,夜班,M05,6.06,100.98,80.7,False
2026-02-24,晚班,M05,5.56,113.47,95.51,True
2026-02-24,白班,M06,2.08,36.36,22.99,True
2026-02-24,夜班,M06,6.87,136.38,79.3,False
2026-02-24,晚班,M06,7.36,127.71,84.95,False
2026-02-24,白班,M07,6.03,148.87,125.4,True
2026-02-24,夜班,M07,6.96,136.55,98.24,False
2026-02-24,晚班,M07,6.49,106.82,71.83,True
2026-02-24,白班,M08,5.96,179.31,151.55,True
2026-02-24,夜班,M08,4.59,120.39,86.64,True
2026-02-24,晚班,M08,6.99,204.62,119.41,True
2026-02-24,白班,M09,6.66,269.8,196.47,True
2026-02-24,夜班,M09,5.39,171.25,107.54,True
2026-02-24,晚班,M09,4.53,147.23,116.24,True
2026-02-24,白班,M10,3.6,120.83,94.4,True
2026-02-24,夜班,M10,2.04,55.16,34.38,True
2026-02-24,晚班,M10,2.36,77.8,52.8,True
2026-02-24,白班,M11,5.84,160.94,110.09,False
2026-02-24,夜班,M11,7.95,304.75,248.43,True
2026-02-24,晚班,M11,4.85,183.3,106.92,False
2026-02-24,白班,M12,7.69,401.8,303.37,True
2026-02-24,夜班,M12,6.43,368.84,233.39,True
2026-02-24,晚班,M12,5.5,250.81,146.07,True
2026-02-24,白班,M13,4.97,232.08,166.94,False
2026-02-24,夜班,M13,5.59,350.07,281.68,True
2026-02-24,晚班,M13,5.53,171.58,134.11,True
2026-02-24,白班,M14,6.96,320.94,225.89,True
2026-02-24,夜班,M14,4.08,162.31,132.35,False
2026-02-24,晚班,M14,4.08,200.91,170.27,True
2026-02-24,白班,M15,4.95,239.58,176.01,True
2026-02-24,夜班,M15,4.16,256.79,185.94,True
2026-02-24,晚班,M15,7.64,330.0,222.57,True
2026-02-24,白班,M16,4.82,258.42,203.01,False
2026-02-24,夜班,M16,6.8,401.53,314.6,True
2026-02-24,晚班,M16,2.54,177.8,112.99,False
2026-02-24,白班,M17,6.19,437.32,282.22,False
2026-02-24,夜班,M17,6.03,398.8,322.14,False
2026-02-24,晚班,M17,3.34,205.32,139.16,True
2026-02-24,白班,M18,3.15,178.15,129.73,True
2026-02-24,夜班,M18,4.45,268.78,203.95,False
2026-02-24,晚班,M18,2.38,133.26,95.54,True
2026-02-24,白班,M19,2.07,235.69,199.0,False
2026-02-24,夜班,M19,5.1,348.33,285.64,True
2026-02-24,晚班,M19,7.06,684.78,567.69,False
2026-02-24,白班,M20,5.74,611.44,456.68,True
2026-02-24,夜班,M20,4.41,443.68,338.32,True
2026-02-24,晚班,M20,7.91,1001.35,835.79,True
2026-02-24,白班,M21,4.87,800.37,472.22,False
2026-02-24,夜班,M21,3.75,439.52,291.64,False
2026-02-24,晚班,M21,5.87,615.08,353.09,True
2026-02-24,白班,M22,7.76,2179.12,1795.76,True
2026-02-24,夜班,M22,2.44,498.68,292.75,True
2026-02-24,晚班,M22,4.66,618.9,445.36,True
2026-02-24,白班,M23,2.6,72.83,44.77,True
2026-02-24,夜班,M23,7.81,349.65,215.4,True
2026-02-24,晚班,M23,2.12,94.48,67.31,True
2026-02-24,白班,M24,6.75,786.92,446.69,True
2026-02-24,夜班,M24,3.59,407.17,302.69,True
2026-02-24,晚班,M24,5.44,905.73,684.03,True
2026-02-24,白班,M25,2.81,407.25,320.47,True
2026-02-24,夜班,M25,5.04,888.42,601.16,True
2026-02-24,晚班,M25,6.38,1094.09,613.89,False
2026-02-24,白班,M26,2.05,458.36,288.32,False
2026-02-24,夜班,M26,2.03,400.71,279.21,True
2026-02-24,晚班,M26,4.82,1009.6,602.61,True
2026-02-24,白班,M27,6.35,1853.7,1538.53,True
2026-02-24,夜班,M27,2.61,528.22,342.2,True
2026-02-24,晚班,M27,6.55,1404.12,1089.98,True
2026-02-24,白班,M28,6.03,1785.4,1056.3,True
2026-02-24,夜班,M28,5.45,1613.05,922.11,True
2026-02-24,晚班,M28,4.8,1634.48,1060.1,False
2026-02-24,白班,M29,4.67,1916.75,1236.18,True
2026-02-24,夜班,M29,4.22,1382.92,848.06,False
2026-02-24,晚班,M29,4.15,1523.77,1191.0,False
2026-02-25,白班,M01,5.19,48.57,28.62,False
2026-02-25,夜班,M01,7.01,44.04,31.74,False
2026-02-25,晚班,M01,3.28,23.44,19.45,True
2026-02-25,白班,M02,3.56,17.81,13.9,True
2026-02-25,夜班,M02,3.28,16.27,12.47,False
2026-02-25,晚班,M02,3.72,27.44,20.89,True
2026-02-25,白班,M03,6.81,83.67,52.5,True
2026-02-25,夜班,M03,4.8,49.41,41.92,True
2026-02-25,晚班,M03,6.57,83.09,68.35,False
2026-02-25,白班,M04,6.13,118.57,69.98,True
2026-02-25,夜班,M04,3.26,55.05,35.83,True
2026-02-25,晚班,M04,4.03,66.94,37.63,True
2026-02-25,白班,M05,2.6,49.79,40.33,True
2026-02-25,夜班,M05,3.49,56.77,43.42,True
2026-02-25,晚班,M05,5.9,102.19,81.69,True
2026-02-25,白班,M06,2.12,32.93,19.99,False
2026-02-25,夜班,M06,6.25,100.46,73.8,True
2026-02-25,晚班,M06,5.99,112.27,70.53,False
2026-02-25,白班,M07,7.7,117.57,78.78,False
2026-02-25,夜班,M07,5.37,88.87,58.74,True
2026-02-25,晚班,M07,6.41,155.95,125.18,True
2026-02-25,白班,M08,7.16,231.93,148.01,False
2026-02-25,夜班,M08,6.4,199.68,154.78,True
2026-02-25,晚班,M08,4.41,92.33,54.22,True
2026-02-25,白班,M09,6.33,141.66,94.68,True
2026-02-25,夜班,M09,5.51,208.09,151.88,True
2026-02-25,晚班,M09,4.44,96.79,74.53,True
2026-02-25,白班,M10,6.85,241.81,137.91,True
2026-02-25,夜班,M10,3.97,129.23,77.38,True
2026-02-25,晚班,M10,5.75,161.55,131.41,True
2026-02-25,白班,M11,6.73,249.96,187.82,False
2026-02-25,夜班,M11,4.29,158.96,106.17,False
2026-02-25,晚班,M11,3.04,94.3,70.8,True
2026-02-25,白班,M12,6.89,414.21,228.84,True
2026-02-25,夜班,M12,2.15,101.68,70.06,True
2026-02-25,晚班,M12,6.62,271.68,211.13,True
2026-02-25,白班,M13,3.6,171.8,109.47,True
2026-02-25,夜班,M13,2.93,133.93,88.18,True
2026-02-25,晚班,M13,3.07,109.07,64.61,False
2026-02-25,白班,M14,6.99,346.07,231.29,False
2026-02-25,夜班,M14,6.99,234.48,190.06,True
2026-02-25,晚班,M14,5.52,139.45,116.3,True
2026-02-25,白班,M15,4.62,257.22,171.87,True
2026-02-25,夜班,M15,4.51,194.02,131.19,True
2026-02-25,晚班,M15,7.63,217.2,170.31,False
2026-02-25,白班,M16,3.73,287.93,222.04,True
2026-02-25,夜班,M16,6.41,331.86,265.34,True
2026-02-25,晚班,M16,2.94,180.29,148.53,True
2026-02-25,白班,M17,5.64,494.51,330.89,True
2026-02-25,夜班,M17,3.35,203.92,121.57,True
2026-02-25,晚班,M17,7.42,371.58,284.94,False
2026-02-25,白班,M18,4.0,235.64,145.76,True
2026-02-25,夜班,M18,4.87,363.28,284.81,False
2026-02-25,晚班,M18,2.05,161.17,108.37,True
2026-02-25,白班,M19,2.79,228.78,185.71,True
2026-02-25,夜班,M19,2.34,310.88,175.09,True
2026-02-25,晚班,M19,3.44,208.35,166.42,True
2026-02-25,白班,M20,3.89,276.2,231.01,False
2026-02-25,夜班,M20,7.9,1142.12,683.73,True
2026-02-25,晚班,M20,6.56,955.0,694.09,True
2026-02-25,白班,M21,4.36,623.14,387.35,True
2026-02-25,夜班,M21,6.24,1234.96,897.24,True
2026-02-25,晚班,M21,7.52,1046.51,685.7,True
2026-02-25,白班,M22,4.33,1161.32,733.64,True
2026-02-25,夜班,M22,4.19,717.41,600.95,True
2026-02-25,晚班,M22,6.48,1713.13,943.31,False
2026-02-25,白班,M23,3.18,88.6,60.8,False
2026-02-25,夜班,M23,4.33,177.85,147.16,True
2026-02-25,晚班,M23,4.57,174.45,123.97,True
2026-02-25,白班,M24,4.26,629.74,370.91,True
2026-02-25,夜班,M24,3.55,367.63,309.89,True
2026-02-25,晚班,M24,4.36,700.19,488.19,True
2026-02-25,白班,M25,3.33,273.56,168.21,True
2026-02-25,夜班,M25,7.55,913.25,728.29,True
2026-02-25,晚班,M25,5.03,733.09,444.22,False
2026-02-25,白班,M26,2.98,544.87,437.93,False
2026-02-25,夜班,M26,3.55,591.51,382.58,True
2026-02-25,晚班,M26,2.24,380.32,217.95,True
2026-02-25,白班,M27,2.65,773.33,444.03,True
2026-02-25,夜班,M27,4.67,1495.14,861.63,False
2026-02-25,晚班,M27,6.29,1175.06,750.48,False
2026-02-25,白班,M28,3.55,1264.9,767.34,True
2026-02-25,夜班,M28,2.76,649.45,372.42,True
2026-02-25,晚班,M28,7.24,1455.09,1050.89,True
2026-02-25,白班,M29,5.11,1024.57,682.01,False
2026-02-25,夜班,M29,6.45,1890.67,1562.17,True
2026-02-25,晚班,M29,6.98,2570.68,1662.74,False
2026-02-26,白班,M01,3.08,32.21,26.06,True
2026-02-26,夜班,M01,6.45,35.15,24.15,True
2026-02-26,晚班,M01,7.49,64.46,52.63,True
2026-02-26,白班,M02,3.22,26.47,20.23,True
2026-02-26,夜班,M02,2.16,11.11,8.19,True
2026-02-26,晚班,M02,2.53,15.58,10.37,True
2026-02-26,白班,M03,5.2,59.29,49.27,True
2026-02-26,夜班,M03,7.33,53.66,37.21,True
2026-02-26,晚班,M03,6.64,69.02,44.7,True
2026-02-26,白班,M04,3.3,54.45,40.04,True
2026-02-26,夜班,M04,7.08,80.67,49.42,True
2026-02-26,晚班,M04,2.76,43.98,28.35,True
2026-02-26,白班,M05,6.2,117.54,87.95,True
2026-02-26,夜班,M05,3.07,47.44,27.79,False
2026-02-26,晚班,M05,6.26,77.86,59.51,True
2026-02-26,白班,M06,4.63,119.29,94.98,True
2026-02-26,夜班,M06,5.62,105.92,84.62,True
2026-02-26,晚班,M06,7.34,126.19,102.97,False
2026-02-26,白班,M07,2.09,62.81,44.07,True
2026-02-26,夜班,M07,5.45,138.4,94.32,False
2026-02-26,晚班,M07,5.46,82.98,63.07,False
2026-02-26,白班,M08,2.89,56.7,43.05,True
2026-02-26,夜班,M08,3.25,77.9,44.36,True
2026-02-26,晚班,M08,2.12,55.12,42.1,True
2026-02-26,白班,M09,4.08,146.61,122.69,False
2026-02-26,夜班,M09,2.71,54.78,36.09,False
2026-02-26,晚班,M09,4.45,174.79,141.82,True
2026-02-26,白班,M10,4.92,121.72,93.09,True
2026-02-26,夜班,M10,4.79,157.08,102.16,True
2026-02-26,晚班,M10,6.85,168.64,137.21,False
2026-02-26,白班,M11,7.78,240.13,143.67,True
2026-02-26,夜班,M11,5.37,156.84,122.16,True
2026-02-26,晚班,M11,3.74,119.08,100.46,True
2026-02-26,白班,M12,6.98,285.56,235.55,True
2026-02-26,夜班,M12,2.88,138.97,94.94,True
2026-02-26,晚班,M12,5.59,170.21,102.73,False
2026-02-26,白班,M13,4.28,259.61,149.84,True
2026-02-26,夜班,M13,3.43,103.61,63.85,True
2026-02-26,晚班,M13,4.11,242.26,197.33,True
2026-02-26,白班,M14,3.74,147.81,106.12,True
2026-02-26,夜班,M14,3.29,115.36,95.78,True
2026-02-26,晚班,M14,6.18,257.1,203.95,True
2026-02-26,白班,M15,5.8,286.15,199.75,True
2026-02-26,夜班,M15,3.09,140.14,99.41,True
2026-02-26,晚班,M15,7.89,232.85,163.24,False
2026-02-26,白班,M16,4.95,354.5,225.38,True
2026-02-26,夜班,M16,6.23,452.41,344.73,True
2026-02-26,晚班,M16,7.38,551.38,388.47,False
2026-02-26,白班,M17,6.33,625.22,356.46,False
2026-02-26,夜班,M17,7.32,418.51,268.28,False
2026-02-26,晚班,M17,3.07,239.7,153.36,True
2026-02-26,白班,M18,7.46,725.03,561.16,True
2026-02-26,夜班,M18,3.43,386.97,245.96,False
2026-02-26,晚班,M18,7.6,576.55,434.94,True
2026-02-26,白班,M19,7.53,922.39,526.88,False
2026-02-26,夜班,M19,3.32,439.69,292.54,False
2026-02-26,晚班,M19,4.13,324.67,184.53,True
2026-02-26,白班,M20,7.01,604.43,416.18,False
2026-02-26,夜班,M20,5.54,666.21,441.98,True
2026-02-26,晚班,M20,7.97,875.54,531.5,True
2026-02-26,白班,M21,7.79,859.52,510.43,True
2026-02-26,夜班,M21,5.07,649.09,405.01,True
2026-02-26,晚班,M21,3.81,782.72,586.15,False
2026-02-26,白班,M22,2.57,360.25,259.72,True
2026-02-26,夜班,M22,4.33,1116.43,734.98,False
2026-02-26,晚班,M22,7.4,1857.5,1236.31,True
2026-02-26,白班,M23,3.79,180.96,131.63,True
2026-02-26,夜班,M23,5.02,121.16,96.03,False
2026-02-26,晚班,M23,6.7,256.05,159.36,False
2026-02-26,白班,M24,5.27,869.98,597.07,False
2026-02-26,夜班,M24,7.15,1183.58,653.79,False
2026-02-26,晚班,M24,7.09,854.48,616.21,True
2026-02-26,白班,M25,4.03,361.65,224.28,True
2026-02-26,夜班,M25,2.15,315.67,264.92,False
2026-02-26,晚班,M25,7.13,1119.78,763.92,True
2026-02-26,白班,M26,3.1,749.41,513.93,False
2026-02-26,夜班,M26,6.29,1078.14,833.19,False
2026-02-26,晚班,M26,2.22,603.13,502.33,True
2026-02-26,白班,M27,2.48,599.91,413.61,False
2026-02-26,夜班,M27,5.1,801.77,577.98,True
2026-02-26,晚班,M27,6.81,1103.28,879.0,True
2026-02-26,白班,M28,5.93,1628.04,1151.13,False
2026-02-26,夜班,M28,4.98,1493.95,1086.25,True
2026-02-26,晚班,M28,5.02,1781.32,1086.57,False
2026-02-26,白班,M29,6.07,1426.85,826.08,True
2026-02-26,夜班,M29,7.04,1709.83,1403.52,False
2026-02-26,晚班,M29,7.72,3379.15,1945.41,True
2026-02-27,白班,M01,4.48,23.15,13.83,True
2026-02-27,夜班,M01,2.22,19.17,13.1,True
2026-02-27,晚班,M01,5.05,42.1,31.88,True
2026-02-27,白班,M02,5.11,36.94,26.0,True
2026-02-27,夜班,M02,7.93,54.54,32.72,True
2026-02-27,晚班,M02,6.54,41.6,26.33,True
2026-02-27,白班,M03,3.31,32.68,17.99,True
2026-02-27,夜班,M03,4.86,60.21,41.85,True
2026-02-27,晚班,M03,6.83,47.67,29.15,True
2026-02-27,白班,M04,7.08,118.94,87.73,False
2026-02-27,夜班,M04,3.02,63.23,48.06,True
2026-02-27,晚班,M04,4.47,71.85,45.17,True
2026-02-27,白班,M05,2.7,41.06,31.38,True
2026-02-27,夜班,M05,3.89,83.6,70.93,False
2026-02-27,晚班,M05,5.87,70.47,40.56,True
2026-02-27,白班,M06,3.7,60.0,47.91,True
2026-02-27,夜班,M06,2.41,32.83,19.53,True
2026-02-27,晚班,M06,7.09,100.59,80.61,True
2026-02-27,白班,M07,7.44,207.31,165.45,True
2026-02-27,夜班,M07,2.02,63.29,49.74,True
2026-02-27,晚班,M07,4.68,104.22,76.45,True
2026-02-27,白班,M08,7.0,151.31,92.31,True
2026-02-27,夜班,M08,2.16,56.06,37.63,True
2026-02-27,晚班,M08,4.22,102.61,74.84,True
2026-02-27,白班,M09,5.26,142.06,106.25,True
2026-02-27,夜班,M09,3.21,103.88,69.01,False
2026-02-27,晚班,M09,2.21,81.0,62.37,True
2026-02-27,白班,M10,6.02,140.34,118.66,False
2026-02-27,夜班,M10,3.8,151.7,116.97,True
2026-02-27,晚班,M10,2.45,103.42,84.3,False
2026-02-27,白班,M11,6.65,167.46,126.78,True
2026-02-27,夜班,M11,3.88,160.6,102.17,False
2026-02-27,晚班,M11,4.0,95.28,69.45,False
2026-02-27,白班,M12,6.22,278.8,208.66,True
2026-02-27,夜班,M12,4.04,211.04,125.92,True
2026-02-27,晚班,M12,5.52,154.87,102.29,False
2026-02-27,白班,M13,2.38,81.67,57.94,True
2026-02-27,夜班,M13,6.95,301.09,165.76,False
2026-02-27,晚班,M13,2.95,156.93,100.96,True
2026-02-27,白班,M14,3.63,89.95,50.55,True
2026-02-27,夜班,M14,2.42,89.58,59.03,True
2026-02-27,晚班,M14,2.64,73.57,53.25,True
2026-02-27,白班,M15,4.49,247.75,137.64,True
2026-02-27,夜班,M15,6.05,277.47,190.21,True
2026-02-27,晚班,M15,7.44,276.18,166.68,True
2026-02-27,白班,M16,3.76,291.74,164.37,True
2026-02-27,夜班,M16,4.85,307.79,196.91,True
2026-02-27,晚班,M16,5.96,275.53,169.27,True
2026-02-27,白班,M17,3.67,333.67,202.59,True
2026-02-27,夜班,M17,4.03,215.64,130.27,False
2026-02-27,晚班,M17,7.72,671.67,385.73,False
2026-02-27,白班,M18,6.87,704.45,505.64,True
2026-02-27,夜班,M18,5.31,488.68,303.64,True
2026-02-27,晚班,M18,6.85,550.69,328.65,True
2026-02-27,白班,M19,3.43,270.35,197.22,False
2026-02-27,夜班,M19,7.89,734.5,454.39,True
2026-02-27,晚班,M19,4.64,425.9,328.94,True
2026-02-27,白班,M20,7.16,570.9,383.51,True
2026-02-27,夜班,M20,2.92,359.82,267.49,True
2026-02-27,晚班,M20,2.59,256.95,156.94,True
2026-02-27,白班,M21,6.47,863.46,526.82,True
2026-02-27,夜班,M21,5.16,975.28,691.47,True
2026-02-27,晚班,M21,3.66,591.79,463.98,True
2026-02-27,白班,M22,6.56,1392.69,860.19,True
2026-02-27,夜班,M22,4.93,1279.7,914.76,True
2026-02-27,晚班,M22,5.29,1254.86,794.57,True
2026-02-27,白班,M23,3.53,99.42,59.58,True
2026-02-27,夜班,M23,4.58,210.66,122.33,True
2026-02-27,晚班,M23,6.5,223.96,132.36,True
2026-02-27,白班,M24,4.35,449.17,255.14,True
2026-02-27,夜班,M24,5.61,904.05,635.56,True
2026-02-27,晚班,M24,2.94,298.44,208.25,True
2026-02-27,白班,M25,6.12,919.69,780.08,True
2026-02-27,夜班,M25,3.4,534.24,321.6,True
2026-02-27,晚班,M25,6.16,584.07,495.27,True
2026-02-27,白班,M26,7.24,1338.91,855.28,True
2026-02-27,夜班,M26,5.48,1250.9,771.91,False
2026-02-27,晚班,M26,3.11,533.2,321.24,True
2026-02-27,白班,M27,3.03,839.59,605.84,False
2026-02-27,夜班,M27,2.12,514.31,394.93,True
2026-02-27,晚班,M27,7.17,1103.73,739.65,True
2026-02-27,白班,M28,2.34,840.54,612.1,True
2026-02-27,夜班,M28,7.84,2382.97,1456.33,True
2026-02-27,晚班,M28,5.87,1848.93,1144.07,True
2026-02-27,白班,M29,4.4,1494.25,1159.84,True
2026-02-27,夜班,M29,7.12,1929.72,1508.69,False
2026-02-27,晚班,M29,7.45,1570.98,946.29,False
2026-02-28,白班,M01,3.16,20.05,15.64,True
2026-02-28,夜班,M01,3.52,19.02,16.04,False
2026-02-28,晚班,M01,7.79,83.57,64.44,True
2026-02-28,白班,M02,2.76,19.93,11.55,True
2026-02-28,夜班,M02,4.95,46.62,34.1,True
2026-02-28,晚班,M02,4.75,48.23,36.4,True
2026-02-28,白班,M03,3.64,42.61,25.23,True
2026-02-28,夜班,M03,2.7,31.53,25.89,False
2026-02-28,晚班,M03,5.85,80.79,57.03,True
2026-02-28,白班,M04,7.24,132.0,110.44,True
2026-02-28,夜班,M04,7.53,84.56,58.77,False
2026-02-28,晚班,M04,7.18,118.45,91.59,True
2026-02-28,白班,M05,2.77,45.65,29.31,True
2026-02-28,夜班,M05,2.2,35.57,26.24,True
2026-02-28,晚班,M05,7.99,92.69,70.87,False
2026-02-28,白班,M06,4.36,78.76,47.23,True
2026-02-28,夜班,M06,6.36,153.99,119.97,True
2026-02-28,晚班,M06,7.12,109.97,86.3,True
2026-02-28,白班,M07,4.76,92.91,66.28,True
2026-02-28,夜班,M07,2.08,57.04,31.56,True
2026-02-28,晚班,M07,5.62,166.59,127.0,True
2026-02-28,白班,M08,2.8,48.57,31.54,True
2026-02-28,夜班,M08,2.45,71.98,46.27,True
2026-02-28,晚班,M08,3.81,96.01,72.45,False
2026-02-28,白班,M09,5.35,164.15,99.1,True
2026-02-28,夜班,M09,3.42,97.84,77.05,True
2026-02-28,晚班,M09,6.61,215.66,125.11,True
2026-02-28,白班,M10,6.97,205.69,165.78,True
2026-02-28,夜班,M10,5.91,139.53,101.24,False
2026-02-28,晚班,M10,7.23,237.16,160.59,True
2026-02-28,白班,M11,4.5,122.48,84.69,False
2026-02-28,夜班,M11,7.36,318.61,268.32,False
2026-02-28,晚班,M11,2.35,84.98,60.99,True
2026-02-28,白班,M12,3.96,237.38,182.81,False
2026-02-28,夜班,M12,3.35,184.93,120.6,False
2026-02-28,晚班,M12,7.37,213.86,145.0,False
2026-02-28,白班,M13,3.01,113.95,89.42,True
2026-02-28,夜班,M13,4.72,172.95,102.62,True
2026-02-28,晚班,M13,7.58,384.71,291.78,False
2026-02-28,白班,M14,3.81,97.95,72.8,True
2026-02-28,夜班,M14,3.93,183.35,117.9,False
2026-02-28,晚班,M14,5.79,242.58,162.58,True
2026-02-28,白班,M15,7.08,207.44,127.17,True
2026-02-28,夜班,M15,2.3,77.07,49.12,False
2026-02-28,晚班,M15,6.83,244.38,188.41,True
2026-02-28,白班,M16,6.85,402.24,274.09,True
2026-02-28,夜班,M16,2.19,133.08,76.56,True
2026-02-28,晚班,M16,7.4,421.76,236.4,False
2026-02-28,白班,M17,4.25,258.23,207.17,True
2026-02-28,夜班,M17,5.48,340.74,214.01,True
2026-02-28,晚班,M17,7.77,585.06,434.28,False
2026-02-28,白班,M18,3.97,274.43,163.63,False
2026-02-28,夜班,M18,6.01,423.14,282.89,True
2026-02-28,晚班,M18,4.49,455.8,288.28,False
2026-02-28,白班,M19,4.14,325.56,235.4,False
2026-02-28,夜班,M19,6.35,609.47,482.4,True
2026-02-28,晚班,M19,3.4,207.88,118.55,True
2026-02-28,白班,M20,2.89,428.4,241.69,False
2026-02-28,夜班,M20,5.76,525.47,380.38,True
2026-02-28,晚班,M20,4.48,539.82,389.48,True
2026-02-28,白班,M21,7.96,1515.8,1255.02,True
2026-02-28,夜班,M21,4.6,930.08,518.16,True
2026-02-28,晚班,M21,2.14,439.0,243.08,False
2026-02-28,白班,M22,6.44,1595.57,1164.29,True
2026-02-28,夜班,M22,2.66,461.67,325.02,True
2026-02-28,晚班,M22,3.03,803.74,630.43,False
2026-02-28,白班,M23,2.05,90.82,76.73,True
2026-02-28,夜班,M23,4.64,214.23,118.81,True
2026-02-28,晚班,M23,7.53,262.0,216.76,True
2026-02-28,白班,M24,5.34,447.37,337.41,True
2026-02-28,夜班,M24,6.36,553.7,340.11,True
2026-02-28,晚班,M24,3.8,493.37,372.24,True
2026-02-28,白班,M25,6.31,1028.17,781.43,True
