changeover_time,machine_id,sku_from,sku_to,family_from,family_to,standard_minutes,actual_minutes,operator_id,remark
2026-04-11 01:24:00,M22,HND-017,BUM-021,HND,BUM,193.9,178.5,OP004,物料未到位
2026-01-26 13:26:00,M14,BUM-003,TLM-001,BUM,TLM,66.5,78.0,OP036,物料未到位
2026-01-05 05:06:00,M04,VEN-028,VEN-022,VEN,VEN,28.4,26.5,OP039,正常
2024-01-24 11:30:00,M25,WLC-014,DUO-017,WLC,DUO,247.0,229.2,OP003,物料未到位
2025-03-21 13:39:00,M25,DUO-016,DUO-011,DUO,DUO,59.0,57.6,OP048,模具故障
2024-05-10 13:14:00,M23,WLC-024,WLC-014,WLC,WLC,97.8,117.8,OP024,模具故障
2024-04-16 02:23:00,M24,WLC-007,WLC-015,WLC,WLC,34.5,41.3,OP018,正常
2024-06-09 06:41:00,M18,HND-010,HND-011,HND,HND,17.9,18.1,OP009,正常
2024-09-05 17:01:00,M29,LRB-017,LFR-013,LRB,LFR,239.4,211.7,OP047,正常
2026-04-17 13:55:00,M06,DRH-011,CUP-006,DRH,CUP,205.8,236.5,OP039,物料未到位
2026-01-01 22:22:00,M11,CUP-005,CUP-017,CUP,CUP,42.4,36.8,OP004,正常
2024-04-01 22:27:00,M01,VEN-015,VEN-022,VEN,VEN,35.0,42.6,OP007,正常
2024-11-30 23:30:00,M01,DRH-015,VEN-017,DRH,VEN,113.9,126.1,OP026,正常
2025-02-03 18:38:00,M03,CUP-019,DRH-021,CUP,DRH,217.2,257.6,OP035,模具故障
2025-12-24 23:23:00,M22,BUM-022,BUM-004,BUM,BUM,37.4,36.3,OP004,物料未到位
2025-01-09 02:29:00,M12,VEN-008,CUP-012,VEN,CUP,219.3,218.8,OP031,正常
2024-11-09 01:32:00,M06,CUP-026,VEN-007,CUP,VEN,203.4,207.2,OP027,正常
2025-11-19 05:04:00,M25,DUO-011,WLC-020,DUO,WLC,438.8,397.0,OP017,正常
2025-06-15 21:01:00,M21,HND-017,HND-007,HND,HND,39.7,46.0,OP039,正常
2024-03-19 00:39:00,M21,HND-004,TLM-023,HND,TLM,82.5,71.1,OP011,模具故障
2025-12-21 10:41:00,M20,HND-017,TLM-027,HND,TLM,162.9,194.5,OP016,正常
2025-12-26 15:40:00,M22,HND-025,BUM-023,HND,BUM,88.5,90.3,OP016,模具故障
2025-08-12 07:07:00,M17,HND-018,TLM-019,HND,TLM,182.4,178.4,OP027,工具缺失
2024-08-23 02:49:00,M11,CUP-004,CUP-006,CUP,CUP,22.3,22.4,OP026,工具缺失
2025-02-04 07:58:00,M11,CUP-004,VEN-025,CUP,VEN,104.1,123.4,OP037,工具缺失
2025-05-07 23:44:00,M07,DRH-015,CUP-014,DRH,CUP,180.7,217.9,OP010,正常
2025-08-12 23:20:00,M07,DRH-022,VEN-025,DRH,VEN,109.5,105.3,OP017,正常
2024-06-18 16:38:00,M12,CUP-027,CUP-018,CUP,CUP,15.3,18.0,OP025,正常
2024-09-19 10:58:00,M20,BUM-027,HND-022,BUM,HND,168.9,197.2,OP048,正常
2026-01-25 06:14:00,M25,DUO-008,TLP-019,DUO,TLP,378.6,339.1,OP030,正常
2024-05-02 20:25:00,M05,CUP-010,VEN-004,CUP,VEN,86.6,89.5,OP035,正常
2025-06-25 13:21:00,M17,BUM-020,TLM-024,BUM,TLM,110.9,127.3,OP005,物料未到位
2024-11-14 05:49:00,M12,DRH-010,CUP-028,DRH,CUP,205.5,199.4,OP030,模具故障
2024-08-28 16:17:00,M07,DRH-017,CUP-004,DRH,CUP,89.6,91.8,OP003,正常
2024-08-18 00:46:00,M08,DRH-018,VEN-004,DRH,VEN,128.9,119.9,OP022,正常
2026-02-13 20:05:00,M28,LRB-007,LRB-020,LRB,LRB,89.7,80.5,OP035,模具故障
2025-12-01 17:55:00,M27,LRB-019,LFR-015,LRB,LFR,325.6,373.1,OP033,正常
2025-04-19 18:12:00,M09,DRH-022,CUP-023,DRH,CUP,174.9,163.4,OP038,模具故障
2025-03-29 15:03:00,M28,LRB-016,LFR-015,LRB,LFR,183.6,160.3,OP047,正常
2024-11-21 02:08:00,M13,VEN-004,VEN-003,VEN,VEN,21.1,21.6,OP015,模具故障
2024-10-24 10:13:00,M16,TLM-027,TLM-012,TLM,TLM,26.0,26.0,OP019,模具故障
2025-08-19 17:05:00,M13,VEN-012,DRH-019,VEN,DRH,75.0,84.9,OP040,模具故障
2025-12-25 04:46:00,M11,DRH-003,CUP-002,DRH,CUP,160.4,149.4,OP044,正常
2024-08-11 04:12:00,M14,TLM-015,BUM-009,TLM,BUM,78.5,67.1,OP046,正常
2024-09-12 04:33:00,M12,VEN-013,VEN-015,VEN,VEN,32.3,32.9,OP026,物料未到位
2025-10-12 18:27:00,M05,VEN-030,CUP-010,VEN,CUP,151.7,185.6,OP001,正常
2024-06-18 04:29:00,M17,TLM-002,HND-027,TLM,HND,130.9,130.4,OP030,正常
2025-11-21 19:24:00,M15,TLM-008,TLM-006,TLM,TLM,17.7,19.1,OP039,模具故障
2025-08-07 04:54:00,M13,VEN-011,DRH-029,VEN,DRH,189.2,205.8,OP018,物料未到位
2026-01-26 21:02:00,M07,CUP-007,DRH-022,CUP,DRH,163.7,161.1,OP045,正常
2025-04-28 10:06:00,M25,DUO-015,WLC-025,DUO,WLC,408.2,424.6,OP039,正常
2025-09-04 09:24:00,M06,VEN-030,DRH-019,VEN,DRH,210.2,220.8,OP004,正常
2024-03-22 00:57:00,M10,VEN-030,VEN-013,VEN,VEN,19.8,20.9,OP026,正常
2025-03-17 18:47:00,M18,HND-002,HND-005,HND,HND,27.1,25.6,OP002,正常
2024-01-06 04:55:00,M11,CUP-016,CUP-014,CUP,CUP,35.1,30.4,OP042,正常
2024-12-05 09:02:00,M02,CUP-029,VEN-027,CUP,VEN,202.8,222.5,OP025,正常
2025-05-25 13:43:00,M11,CUP-022,DRH-027,CUP,DRH,127.2,129.2,OP026,正常
2026-03-18 09:33:00,M28,LFR-021,LFR-022,LFR,LFR,29.5,27.9,OP009,模具故障
2024-08-09 18:28:00,M15,HND-004,HND-027,HND,HND,41.8,41.1,OP007,工具缺失
2024-11-20 03:07:00,M08,VEN-003,DRH-010,VEN,DRH,187.1,167.9,OP028,模具故障
2024-07-08 08:22:00,M15,HND-003,BUM-009,HND,BUM,143.9,141.1,OP046,物料未到位
2026-02-05 07:11:00,M05,DRH-027,CUP-029,DRH,CUP,233.6,247.2,OP047,工具缺失
2026-02-25 09:45:00,M29,LFR-001,LFR-005,LFR,LFR,69.9,71.7,OP023,物料未到位
2024-10-03 22:38:00,M11,DRH-001,DRH-008,DRH,DRH,38.1,46.8,OP025,工具缺失
2025-05-07 17:35:00,M14,BUM-005,HND-011,BUM,HND,122.1,146.3,OP016,正常
2025-11-21 01:38:00,M12,DRH-012,VEN-006,DRH,VEN,68.3,80.4,OP017,正常
2024-07-10 01:23:00,M24,DUO-010,TLP-024,DUO,TLP,326.6,298.6,OP036,工具缺失
2024-06-01 16:28:00,M02,VEN-004,VEN-028,VEN,VEN,40.5,36.7,OP034,模具故障
2024-08-25 07:11:00,M24,DUO-012,TLP-007,DUO,TLP,422.1,408.3,OP043,正常
2026-01-27 01:59:00,M15,TLM-026,HND-013,TLM,HND,144.5,174.6,OP020,正常
2026-04-27 18:25:00,M01,DRH-013,VEN-007,DRH,VEN,168.8,193.4,OP015,物料未到位
2025-07-27 21:29:00,M01,CUP-028,VEN-009,CUP,VEN,191.9,221.1,OP037,正常
2025-12-28 03:03:00,M11,VEN-023,CUP-030,VEN,CUP,85.3,100.5,OP008,工具缺失
2026-03-28 22:14:00,M13,DRH-023,DRH-027,DRH,DRH,42.9,43.1,OP026,正常
2024-12-08 12:59:00,M21,BUM-017,BUM-011,BUM,BUM,34.9,34.2,OP020,模具故障
2024-10-24 10:27:00,M16,BUM-021,BUM-007,BUM,BUM,34.6,39.2,OP040,正常
2024-10-25 16:12:00,M13,VEN-018,DRH-025,VEN,DRH,204.1,185.4,OP045,正常
2025-03-09 17:13:00,M29,LRB-002,LFR-004,LRB,LFR,390.9,423.3,OP048,正常
2025-06-06 09:05:00,M19,TLM-001,HND-004,TLM,HND,139.8,132.4,OP043,模具故障
2025-06-02 20:03:00,M07,CUP-006,DRH-025,CUP,DRH,133.8,126.2,OP048,物料未到位
2026-03-23 08:38:00,M20,TLM-027,BUM-018,TLM,BUM,235.5,214.8,OP048,物料未到位
2025-03-25 06:35:00,M19,BUM-024,HND-013,BUM,HND,214.9,186.7,OP042,工具缺失
2024-11-20 00:47:00,M09,DRH-020,VEN-019,DRH,VEN,71.6,61.5,OP005,正常
2025-12-26 07:04:00,M10,DRH-002,VEN-030,DRH,VEN,222.2,222.6,OP032,正常
2024-04-16 08:13:00,M22,TLM-005,BUM-009,TLM,BUM,147.0,133.0,OP036,工具缺失
2024-06-11 00:19:00,M16,TLM-001,HND-015,TLM,HND,202.8,172.8,OP029,物料未到位
2026-02-04 11:31:00,M01,CUP-007,DRH-013,CUP,DRH,88.9,105.3,OP009,模具故障
2025-11-15 09:00:00,M25,TLP-008,TLP-002,TLP,TLP,48.5,48.3,OP016,物料未到位
2024-03-20 23:13:00,M13,DRH-018,CUP-004,DRH,CUP,164.8,187.0,OP048,工具缺失
2025-09-16 02:28:00,M20,BUM-001,TLM-020,BUM,TLM,76.4,74.5,OP024,工具缺失
2024-09-26 16:49:00,M25,TLP-003,TLP-024,TLP,TLP,39.8,41.0,OP003,物料未到位
2024-10-14 18:24:00,M12,DRH-013,CUP-017,DRH,CUP,95.2,114.1,OP042,模具故障
2026-01-13 19:18:00,M22,TLM-003,TLM-005,TLM,TLM,17.5,21.7,OP024,正常
2025-12-16 19:11:00,M23,WLC-005,WLC-001,WLC,WLC,74.0,77.5,OP015,正常
2025-07-17 04:57:00,M19,TLM-026,BUM-008,TLM,BUM,79.2,90.5,OP005,物料未到位
2025-01-16 02:29:00,M17,HND-028,TLM-016,HND,TLM,232.4,246.5,OP033,模具故障
2025-08-05 18:35:00,M02,CUP-011,CUP-009,CUP,CUP,23.5,20.2,OP020,正常
2026-03-18 21:31:00,M19,BUM-024,BUM-001,BUM,BUM,43.5,42.3,OP046,正常
2024-12-30 11:17:00,M14,HND-004,BUM-024,HND,BUM,66.0,57.1,OP008,正常
2025-11-15 22:25:00,M02,VEN-028,DRH-014,VEN,DRH,232.0,228.8,OP012,正常
2024-01-28 02:33:00,M04,CUP-026,DRH-025,CUP,DRH,177.1,220.2,OP036,正常
2024-04-03 01:53:00,M15,TLM-022,TLM-002,TLM,TLM,39.2,45.0,OP034,正常
2024-03-13 05:28:00,M02,DRH-029,VEN-006,DRH,VEN,131.8,152.6,OP009,正常
2024-04-13 22:38:00,M02,DRH-018,DRH-007,DRH,DRH,15.5,17.7,OP020,物料未到位
2024-12-16 12:04:00,M26,LRB-011,LRB-008,LRB,LRB,52.1,50.6,OP048,物料未到位
2024-11-04 05:30:00,M29,LFR-011,LFR-004,LFR,LFR,98.7,86.4,OP033,工具缺失
2024-02-09 16:08:00,M09,VEN-025,DRH-025,VEN,DRH,91.3,111.4,OP018,工具缺失
2025-12-25 06:01:00,M21,HND-022,HND-026,HND,HND,33.4,35.2,OP024,正常
2024-11-16 05:44:00,M07,DRH-016,DRH-029,DRH,DRH,22.2,23.2,OP029,正常
2024-03-03 07:00:00,M16,HND-010,BUM-016,HND,BUM,117.0,118.4,OP021,模具故障
2024-07-09 17:28:00,M12,CUP-016,VEN-007,CUP,VEN,168.0,145.2,OP003,模具故障
2024-12-03 21:20:00,M17,HND-025,HND-027,HND,HND,33.5,41.6,OP014,正常
2024-04-06 01:28:00,M12,DRH-025,CUP-004,DRH,CUP,235.9,224.5,OP044,正常
2025-04-12 13:33:00,M20,BUM-006,TLM-011,BUM,TLM,92.8,85.8,OP032,正常
2025-11-24 06:55:00,M08,CUP-008,VEN-014,CUP,VEN,194.4,192.5,OP005,工具缺失
2025-05-20 18:21:00,M29,LRB-004,LFR-020,LRB,LFR,421.3,512.8,OP026,工具缺失
2026-03-23 15:53:00,M25,TLP-017,WLC-023,TLP,WLC,409.6,410.6,OP015,工具缺失
2024-10-28 02:05:00,M25,TLP-014,DUO-004,TLP,DUO,407.8,445.3,OP015,正常
2025-09-25 06:09:00,M12,CUP-018,DRH-005,CUP,DRH,204.4,186.2,OP020,模具故障
2024-02-08 17:30:00,M15,BUM-011,HND-019,BUM,HND,173.1,158.1,OP007,正常
2025-02-03 15:08:00,M08,VEN-012,CUP-008,VEN,CUP,87.7,98.3,OP044,模具故障
2025-10-21 06:44:00,M23,DUO-003,TLP-001,DUO,TLP,223.7,242.7,OP026,工具缺失
2025-06-24 03:51:00,M20,HND-013,BUM-024,HND,BUM,163.4,168.4,OP011,工具缺失
2026-01-04 16:46:00,M11,CUP-020,VEN-014,CUP,VEN,212.9,241.6,OP038,正常
2025-06-22 05:44:00,M20,BUM-009,BUM-003,BUM,BUM,20.8,23.1,OP034,物料未到位
2025-09-27 10:29:00,M05,CUP-029,DRH-020,CUP,DRH,90.1,111.5,OP026,正常
2026-03-24 22:45:00,M22,HND-020,HND-018,HND,HND,35.2,42.0,OP045,工具缺失
2024-01-29 23:34:00,M18,TLM-006,HND-020,TLM,HND,179.9,200.5,OP027,物料未到位
2025-09-07 08:35:00,M13,DRH-028,CUP-015,DRH,CUP,132.0,121.6,OP035,正常
2024-12-12 23:23:00,M06,DRH-019,DRH-011,DRH,DRH,24.8,28.2,OP027,模具故障
2024-01-25 20:04:00,M25,TLP-018,TLP-013,TLP,TLP,46.6,40.6,OP013,工具缺失
2024-08-11 16:55:00,M06,VEN-030,DRH-028,VEN,DRH,159.5,148.2,OP044,正常
2024-08-26 09:31:00,M06,CUP-014,VEN-021,CUP,VEN,209.7,246.5,OP032,模具故障
2024-09-16 01:39:00,M10,VEN-004,VEN-020,VEN,VEN,42.6,41.4,OP019,正常
2025-09-12 16:32:00,M12,CUP-018,DRH-025,CUP,DRH,99.9,97.3,OP045,正常
2024-11-13 21:46:00,M13,DRH-015,CUP-017,DRH,CUP,213.0,243.0,OP039,模具故障
2026-02-04 13:15:00,M12,DRH-025,VEN-001,DRH,VEN,130.9,124.3,OP024,正常
2025-11-19 06:51:00,M13,CUP-008,DRH-023,CUP,DRH,230.9,253.9,OP005,正常
2025-10-25 05:38:00,M17,HND-017,TLM-004,HND,TLM,210.6,237.6,OP041,正常
2024-06-13 02:16:00,M26,LRB-004,LFR-013,LRB,LFR,578.4,601.1,OP038,模具故障
2025-07-08 00:58:00,M20,TLM-009,TLM-001,TLM,TLM,18.0,18.3,OP039,正常
2024-06-12 00:44:00,M27,LRB-017,LRB-001,LRB,LRB,82.7,100.3,OP007,模具故障
2024-07-31 21:46:00,M15,TLM-021,TLM-007,TLM,TLM,35.7,35.6,OP006,物料未到位
2024-08-02 02:32:00,M10,VEN-030,DRH-009,VEN,DRH,89.2,111.2,OP002,正常
2025-02-14 20:57:00,M28,LFR-022,LFR-019,LFR,LFR,72.3,82.1,OP021,正常
2025-02-07 18:59:00,M23,DUO-013,DUO-012,DUO,DUO,50.8,54.5,OP021,正常
2024-03-03 03:44:00,M10,CUP-012,CUP-009,CUP,CUP,41.4,38.1,OP006,物料未到位
2025-02-03 05:56:00,M16,HND-015,TLM-016,HND,TLM,184.9,210.9,OP019,正常
2025-02-18 11:32:00,M10,VEN-012,CUP-022,VEN,CUP,236.1,239.0,OP033,模具故障
2024-04-05 09:19:00,M18,TLM-015,TLM-018,TLM,TLM,25.9,22.8,OP048,工具缺失
2025-07-24 10:58:00,M21,TLM-028,TLM-027,TLM,TLM,22.2,23.4,OP019,正常
2024-06-19 11:00:00,M14,BUM-027,BUM-028,BUM,BUM,18.9,20.3,OP010,模具故障
2024-04-14 09:48:00,M19,TLM-026,TLM-006,TLM,TLM,37.7,35.8,OP038,模具故障
2025-06-20 00:25:00,M17,BUM-028,TLM-021,BUM,TLM,190.2,182.4,OP039,正常
2025-05-19 01:46:00,M19,BUM-016,BUM-006,BUM,BUM,33.1,36.2,OP006,正常
2026-01-14 18:54:00,M02,VEN-011,VEN-020,VEN,VEN,22.7,21.6,OP023,正常
2024-03-20 08:00:00,M29,LRB-004,LFR-009,LRB,LFR,289.5,340.3,OP020,物料未到位
2024-03-01 00:04:00,M19,BUM-026,BUM-003,BUM,BUM,22.9,28.2,OP005,正常
2024-01-15 13:07:00,M27,LFR-012,LRB-018,LFR,LRB,134.2,119.6,OP033,正常
2025-08-23 13:00:00,M16,HND-026,TLM-022,HND,TLM,229.7,260.5,OP035,工具缺失
2025-05-04 17:23:00,M28,LFR-004,LRB-016,LFR,LRB,271.6,324.1,OP027,物料未到位
2025-02-25 00:16:00,M13,VEN-002,VEN-007,VEN,VEN,16.6,20.5,OP030,工具缺失
2026-02-09 23:06:00,M29,LRB-005,LFR-022,LRB,LFR,419.5,519.7,OP026,正常
2025-02-22 09:45:00,M20,HND-001,BUM-018,HND,BUM,154.8,169.0,OP031,正常
2024-04-24 16:03:00,M04,DRH-020,VEN-003,DRH,VEN,188.7,181.9,OP018,工具缺失
2025-04-02 01:54:00,M13,CUP-005,CUP-026,CUP,CUP,40.6,38.0,OP011,模具故障
2025-12-19 23:44:00,M15,HND-019,HND-022,HND,HND,35.1,34.4,OP030,模具故障
2025-02-01 12:24:00,M27,LRB-011,LFR-008,LRB,LFR,154.9,149.8,OP006,正常
2025-10-29 17:00:00,M10,VEN-007,VEN-013,VEN,VEN,35.8,30.8,OP046,工具缺失
2025-12-05 02:21:00,M21,TLM-009,TLM-005,TLM,TLM,22.4,25.8,OP042,模具故障
2024-01-09 07:21:00,M15,HND-013,TLM-001,HND,TLM,151.1,152.5,OP028,正常
2024-03-01 14:44:00,M23,WLC-019,WLC-006,WLC,WLC,43.9,44.9,OP008,正常
2025-04-27 17:11:00,M12,CUP-024,DRH-023,CUP,DRH,62.8,74.6,OP009,物料未到位
2026-01-12 16:06:00,M05,VEN-019,DRH-024,VEN,DRH,121.8,123.2,OP008,物料未到位
2026-02-02 07:56:00,M05,DRH-028,VEN-028,DRH,VEN,67.6,73.4,OP008,正常
2025-12-08 21:24:00,M19,TLM-011,BUM-007,TLM,BUM,239.9,251.4,OP025,模具故障
2026-03-31 05:29:00,M11,VEN-012,VEN-010,VEN,VEN,25.2,29.3,OP033,物料未到位
2024-03-30 17:09:00,M29,LFR-021,LRB-011,LFR,LRB,150.8,184.3,OP004,物料未到位
2024-09-15 19:17:00,M03,VEN-026,DRH-002,VEN,DRH,193.9,191.5,OP028,正常
2024-03-08 18:10:00,M28,LFR-008,LFR-010,LFR,LFR,77.8,93.6,OP040,正常
2024-02-12 13:59:00,M21,BUM-008,HND-015,BUM,HND,128.4,120.9,OP007,正常
2024-11-08 19:34:00,M18,HND-028,HND-026,HND,HND,22.5,24.9,OP045,物料未到位
2024-05-17 02:41:00,M27,LFR-021,LRB-012,LFR,LRB,336.6,390.0,OP021,正常
2025-10-27 03:50:00,M28,LRB-008,LRB-007,LRB,LRB,57.0,50.3,OP046,正常
2024-06-29 13:19:00,M13,DRH-025,VEN-003,DRH,VEN,76.9,93.5,OP002,模具故障
2026-01-30 02:52:00,M07,DRH-021,VEN-015,DRH,VEN,150.3,180.9,OP014,正常
2024-11-13 09:06:00,M11,DRH-003,VEN-026,DRH,VEN,188.1,160.2,OP041,模具故障
2024-04-22 10:12:00,M19,TLM-018,TLM-012,TLM,TLM,26.6,25.6,OP036,正常
2025-09-14 03:04:00,M19,TLM-005,TLM-023,TLM,TLM,36.1,31.6,OP032,正常
2024-07-23 08:21:00,M11,DRH-029,DRH-007,DRH,DRH,41.9,52.3,OP008,正常
2025-05-21 05:05:00,M11,DRH-015,DRH-016,DRH,DRH,22.3,23.7,OP020,工具缺失
2026-01-21 20:11:00,M14,HND-016,HND-028,HND,HND,20.7,21.5,OP025,正常
2025-03-25 21:15:00,M04,DRH-027,CUP-017,DRH,CUP,143.9,153.0,OP041,工具缺失
2026-02-01 02:01:00,M11,VEN-020,CUP-005,VEN,CUP,211.2,224.0,OP027,正常
2024-06-26 23:02:00,M25,DUO-003,WLC-018,DUO,WLC,360.3,343.5,OP022,工具缺失
2024-08-23 23:14:00,M28,LRB-011,LFR-021,LRB,LFR,372.2,365.8,OP006,工具缺失
2024-09-13 08:07:00,M07,VEN-015,CUP-012,VEN,CUP,128.6,154.7,OP013,物料未到位
2024-12-02 18:58:00,M19,TLM-003,HND-020,TLM,HND,172.4,188.7,OP036,正常
2024-03-30 14:40:00,M16,BUM-023,BUM-020,BUM,BUM,21.5,19.1,OP038,正常
2026-03-06 10:11:00,M08,VEN-013,DRH-030,VEN,DRH,202.1,201.9,OP022,正常
2025-04-19 14:31:00,M28,LFR-019,LRB-002,LFR,LRB,312.0,358.7,OP048,正常
2024-02-05 19:50:00,M23,DUO-024,TLP-003,DUO,TLP,302.4,294.4,OP024,工具缺失
2024-01-05 04:04:00,M29,LFR-012,LFR-006,LFR,LFR,80.6,69.8,OP028,正常
2024-04-15 16:03:00,M11,DRH-025,DRH-024,DRH,DRH,40.7,49.1,OP011,工具缺失
2024-03-10 21:08:00,M15,TLM-020,BUM-003,TLM,BUM,87.4,91.0,OP048,正常
2024-06-14 02:29:00,M27,LRB-021,LRB-002,LRB,LRB,32.1,37.3,OP018,正常
2025-11-08 16:30:00,M06,DRH-029,DRH-027,DRH,DRH,32.5,32.6,OP009,正常
2025-11-29 16:14:00,M18,BUM-006,BUM-019,BUM,BUM,28.6,30.5,OP023,工具缺失
2025-09-16 15:06:00,M29,LFR-002,LRB-012,LFR,LRB,338.4,420.8,OP001,模具故障
2024-07-25 08:36:00,M14,HND-024,TLM-028,HND,TLM,212.9,224.6,OP010,正常
2024-01-08 14:40:00,M09,VEN-030,DRH-007,VEN,DRH,128.9,158.6,OP039,工具缺失
2024-05-24 21:06:00,M03,CUP-004,CUP-002,CUP,CUP,24.7,27.2,OP014,正常
2025-09-16 11:16:00,M23,DUO-011,TLP-010,DUO,TLP,347.0,308.1,OP005,正常
2025-05-17 23:23:00,M29,LFR-007,LFR-022,LFR,LFR,52.4,49.0,OP018,正常
2024-05-05 06:44:00,M02,DRH-025,VEN-001,DRH,VEN,109.8,134.8,OP029,物料未到位
2025-05-10 15:23:00,M03,DRH-022,CUP-021,DRH,CUP,206.1,230.1,OP024,正常
2025-03-21 16:57:00,M20,TLM-013,BUM-012,TLM,BUM,211.6,239.3,OP007,物料未到位
2024-07-05 03:24:00,M25,WLC-004,TLP-009,WLC,TLP,316.8,379.2,OP018,工具缺失
2024-06-08 16:57:00,M16,HND-006,TLM-019,HND,TLM,233.0,201.5,OP023,正常
2025-08-16 03:08:00,M20,HND-016,BUM-010,HND,BUM,142.8,143.8,OP021,正常
2025-05-27 18:00:00,M17,HND-018,BUM-002,HND,BUM,210.3,259.4,OP035,正常
2025-01-23 19:07:00,M10,DRH-007,DRH-015,DRH,DRH,23.3,28.8,OP007,正常
2024-12-06 21:07:00,M14,BUM-023,BUM-003,BUM,BUM,22.2,20.8,OP047,物料未到位
2025-08-19 20:36:00,M02,VEN-020,CUP-009,VEN,CUP,121.5,128.9,OP031,正常
2025-06-02 05:30:00,M16,BUM-018,HND-022,BUM,HND,159.6,156.7,OP008,正常
2024-06-26 01:04:00,M08,DRH-012,CUP-007,DRH,CUP,234.6,261.3,OP043,工具缺失
2025-01-31 00:36:00,M05,VEN-008,DRH-024,VEN,DRH,209.4,183.1,OP048,工具缺失
2026-04-07 04:26:00,M04,VEN-002,VEN-023,VEN,VEN,35.6,42.5,OP028,正常
2025-11-23 20:45:00,M16,TLM-010,BUM-017,TLM,BUM,197.5,179.1,OP010,正常
2024-05-01 07:32:00,M21,HND-027,BUM-003,HND,BUM,155.9,134.1,OP037,正常
2026-04-04 01:27:00,M02,CUP-026,DRH-023,CUP,DRH,212.2,185.3,OP017,正常
2025-06-25 20:12:00,M26,LRB-011,LRB-007,LRB,LRB,80.6,100.7,OP042,正常
2026-03-04 06:26:00,M04,VEN-018,VEN-029,VEN,VEN,38.6,40.1,OP005,正常
2024-01-12 01:29:00,M01,CUP-003,DRH-010,CUP,DRH,208.6,209.6,OP039,正常
2024-04-26 08:56:00,M06,VEN-023,DRH-029,VEN,DRH,180.2,201.1,OP037,正常
2025-12-02 14:52:00,M16,TLM-014,HND-013,TLM,HND,208.1,250.1,OP009,正常
2026-03-24 18:34:00,M12,DRH-024,CUP-015,DRH,CUP,217.5,226.3,OP048,正常
2025-02-22 23:41:00,M11,VEN-003,DRH-011,VEN,DRH,131.3,137.1,OP027,正常
2026-04-05 14:16:00,M02,VEN-022,VEN-028,VEN,VEN,19.6,22.1,OP018,正常
2024-10-02 17:06:00,M04,VEN-029,CUP-026,VEN,CUP,144.3,160.6,OP010,模具故障
2025-12-09 13:40:00,M23,WLC-004,DUO-024,WLC,DUO,267.3,244.5,OP037,正常
2024-01-08 16:10:00,M20,HND-017,HND-026,HND,HND,21.0,20.6,OP046,正常
2026-01-31 23:42:00,M03,CUP-005,VEN-015,CUP,VEN,218.3,195.6,OP003,正常
2024-10-24 17:03:00,M29,LFR-021,LRB-015,LFR,LRB,279.9,328.9,OP011,物料未到位
2024-09-25 21:57:00,M13,DRH-012,CUP-015,DRH,CUP,184.2,184.8,OP021,物料未到位
2025-11-04 19:23:00,M02,CUP-014,VEN-014,CUP,VEN,234.5,248.7,OP023,工具缺失
2024-01-07 01:49:00,M02,DRH-006,DRH-010,DRH,DRH,35.7,35.4,OP020,正常
2024-01-29 08:47:00,M01,VEN-019,VEN-024,VEN,VEN,29.3,28.7,OP017,正常
2024-06-29 14:42:00,M11,VEN-019,CUP-003,VEN,CUP,208.8,244.7,OP003,正常
2024-01-20 12:30:00,M08,CUP-009,DRH-015,CUP,DRH,93.6,116.7,OP037,正常
2025-01-28 13:30:00,M26,LRB-003,LRB-014,LRB,LRB,40.9,47.6,OP038,正常
2025-12-05 20:48:00,M24,TLP-009,DUO-001,TLP,DUO,425.9,400.3,OP036,模具故障
2025-04-30 15:50:00,M05,VEN-028,VEN-013,VEN,VEN,30.5,30.3,OP025,物料未到位
2025-01-06 10:36:00,M03,DRH-024,DRH-029,DRH,DRH,35.9,44.5,OP021,工具缺失
2024-06-29 02:22:00,M16,HND-024,BUM-003,HND,BUM,135.5,117.5,OP003,物料未到位
2024-07-05 23:49:00,M27,LFR-016,LRB-020,LFR,LRB,411.1,443.9,OP047,模具故障
2024-03-02 07:59:00,M16,TLM-001,HND-027,TLM,HND,193.3,172.4,OP008,模具故障
2025-05-26 20:15:00,M22,TLM-001,BUM-023,TLM,BUM,207.2,203.3,OP007,正常
2024-05-20 10:54:00,M01,DRH-023,DRH-011,DRH,DRH,23.9,29.0,OP037,模具故障
2024-12-08 17:08:00,M25,DUO-011,DUO-004,DUO,DUO,60.7,72.9,OP019,工具缺失
2024-08-31 08:39:00,M27,LRB-004,LFR-022,LRB,LFR,406.6,479.9,OP035,正常
2026-01-15 14:56:00,M08,VEN-001,VEN-006,VEN,VEN,21.1,19.0,OP007,正常
2024-03-19 20:25:00,M08,DRH-004,VEN-025,DRH,VEN,173.0,197.3,OP035,正常
2024-12-01 02:45:00,M16,HND-009,BUM-002,HND,BUM,151.5,172.7,OP045,正常
2026-03-12 23:57:00,M05,VEN-024,CUP-026,VEN,CUP,105.7,100.9,OP044,物料未到位
2024-10-08 11:02:00,M08,DRH-023,CUP-018,DRH,CUP,228.4,249.8,OP022,物料未到位
2025-06-29 07:23:00,M13,DRH-006,CUP-011,DRH,CUP,70.3,68.6,OP042,正常
2026-02-06 02:05:00,M01,DRH-029,CUP-002,DRH,CUP,232.3,244.1,OP029,正常
2024-07-29 08:55:00,M13,VEN-008,DRH-008,VEN,DRH,148.9,142.0,OP013,正常
