timestamp,machine_id,nozzle_temp_C,oil_temp_C,injection_pressure_bar,clamp_force_pct,injection_speed_m_s,cycle_time_s,power_kw,status
2026-06-18 14:42:30,M23,211.2,47.1,92.3,79.8,1.316,15.17,72.08,正常
2026-06-18 14:43:00,M16,203.6,54.2,155.8,59.7,1.24,21.52,65.93,异常
2026-06-18 14:43:30,M09,251.9,51.7,192.4,75.3,1.033,26.35,36.19,正常
2026-06-18 14:44:00,M16,214.7,53.4,118.6,61.7,1.352,43.01,40.97,正常
2026-06-18 14:44:30,M25,261.3,60.8,100.2,55.5,0.873,12.62,64.51,异常
2026-06-18 14:45:00,M20,188.4,41.3,169.2,47.3,1.01,40.85,76.02,正常
2026-06-18 14:45:30,M02,277.8,43.5,167.7,90.2,1.33,24.28,61.85,异常
2026-06-18 14:46:00,M10,255.3,49.7,170.5,89.3,0.843,38.68,72.58,正常
2026-06-18 14:46:30,M21,213.9,47.8,86.6,64.3,1.376,34.78,23.34,正常
2026-06-18 14:47:00,M06,249.5,40.9,199.9,86.8,0.826,30.74,23.52,正常
2026-06-18 14:47:30,M01,199.6,44.9,150.1,82.7,0.869,10.05,75.71,正常
2026-06-18 14:48:00,M28,195.1,56.7,139.5,53.9,1.49,19.27,63.57,异常
2026-06-18 14:48:30,M16,242.9,53.8,120.0,90.8,0.833,15.18,55.29,正常
2026-06-18 14:49:00,M29,235.4,63.9,131.8,80.2,1.326,11.25,75.73,正常
2026-06-18 14:49:30,M01,214.6,62.4,96.3,45.2,1.008,11.9,40.25,正常
2026-06-18 14:50:00,M04,261.9,53.7,174.6,65.7,0.885,38.13,77.85,正常
2026-06-18 14:50:30,M19,273.6,61.9,170.4,78.2,1.283,25.19,44.98,正常
2026-06-18 14:51:00,M17,251.9,51.4,83.0,49.2,1.274,35.43,70.72,正常
2026-06-18 14:51:30,M08,212.9,42.2,102.5,84.0,1.231,23.07,56.7,正常
2026-06-18 14:52:00,M03,240.0,52.7,173.9,71.9,0.952,41.41,78.53,正常
2026-06-18 14:52:30,M08,210.6,62.8,156.4,56.8,0.963,22.86,67.13,异常
2026-06-18 14:53:00,M17,222.7,55.2,122.2,83.3,0.8,41.21,28.59,警告
2026-06-18 14:53:30,M03,225.4,60.7,123.5,51.3,1.211,9.62,43.05,正常
2026-06-18 14:54:00,M12,254.0,62.8,113.3,85.3,1.441,40.21,26.8,异常
2026-06-18 14:54:30,M25,251.6,63.0,194.3,53.3,0.974,28.39,75.34,正常
2026-06-18 14:55:00,M25,221.3,53.9,106.7,84.2,1.195,43.92,28.07,正常
2026-06-18 14:55:30,M06,231.8,60.9,120.0,85.6,1.172,9.24,38.62,正常
2026-06-18 14:56:00,M16,218.4,58.8,129.3,63.3,1.238,22.93,25.68,正常
2026-06-18 14:56:30,M06,235.8,58.3,144.4,77.0,1.151,9.3,62.55,正常
2026-06-18 14:57:00,M08,227.3,58.6,143.8,92.4,1.04,9.76,21.34,异常
2026-06-18 14:57:30,M29,206.8,64.2,175.9,79.4,0.826,32.06,71.87,正常
2026-06-18 14:58:00,M11,253.3,44.2,111.1,77.4,1.411,24.46,40.8,正常
2026-06-18 14:58:30,M03,243.9,49.4,182.1,48.6,0.813,39.85,62.68,正常
2026-06-18 14:59:00,M24,230.0,62.9,107.5,59.2,1.22,13.11,76.41,正常
2026-06-18 14:59:30,M05,250.4,59.5,151.6,85.9,1.374,29.81,28.86,正常
2026-06-18 15:00:00,M20,277.3,43.5,179.2,93.7,1.429,41.05,25.39,异常
2026-06-18 15:00:30,M03,206.9,54.3,175.0,56.5,1.08,14.57,40.78,正常
2026-06-18 15:01:00,M10,218.9,42.2,197.7,81.8,0.907,36.65,57.95,正常
2026-06-18 15:01:30,M19,209.1,60.2,80.9,74.9,1.28,24.26,47.01,正常
2026-06-18 15:02:00,M16,248.6,63.6,131.9,82.6,0.833,42.68,71.91,异常
2026-06-18 15:02:30,M20,278.5,58.9,94.8,59.5,1.125,17.34,63.7,正常
2026-06-18 15:03:00,M08,195.1,43.2,159.3,85.0,1.059,25.16,72.47,异常
2026-06-18 15:03:30,M05,211.0,54.7,109.1,66.0,1.403,34.91,32.81,正常
2026-06-18 15:04:00,M29,273.9,57.5,98.4,50.1,0.991,17.47,57.91,正常
2026-06-18 15:04:30,M15,258.3,41.0,149.7,58.3,1.093,20.55,75.67,正常
2026-06-18 15:05:00,M03,261.9,40.6,198.9,56.9,1.013,14.27,18.38,正常
2026-06-18 15:05:30,M25,247.5,48.6,116.2,73.7,0.97,43.47,18.9,正常
2026-06-18 15:06:00,M27,272.5,51.3,139.5,77.0,1.053,31.57,58.49,异常
2026-06-18 15:06:30,M11,182.8,54.4,90.6,81.7,1.186,8.01,44.84,正常
2026-06-18 15:07:00,M14,233.1,58.7,121.1,74.6,1.24,25.42,38.5,正常
2026-06-18 15:07:30,M15,278.9,54.3,172.2,92.4,1.118,34.07,52.74,正常
2026-06-18 15:08:00,M14,208.3,40.2,168.1,48.7,0.823,14.59,41.46,正常
2026-06-18 15:08:30,M14,245.4,57.8,198.1,82.9,0.859,37.9,56.34,正常
2026-06-18 15:09:00,M05,248.5,53.4,138.8,81.3,1.139,14.58,31.81,正常
2026-06-18 15:09:30,M16,234.8,52.2,131.9,47.6,1.464,18.98,78.14,正常
2026-06-18 15:10:00,M07,214.2,56.4,169.8,62.5,1.021,16.57,42.92,异常
2026-06-18 15:10:30,M09,251.3,64.4,162.7,54.3,0.884,23.52,70.95,异常
2026-06-18 15:11:00,M23,187.1,40.9,128.0,48.3,0.974,13.53,24.89,正常
2026-06-18 15:11:30,M28,198.0,48.9,179.3,73.9,0.869,26.85,43.88,正常
2026-06-18 15:12:00,M05,263.7,50.3,131.9,90.0,1.451,28.29,69.4,正常
2026-06-18 15:12:30,M17,254.2,63.9,84.0,86.8,1.126,38.19,33.43,正常
2026-06-18 15:13:00,M23,283.8,55.5,104.2,80.8,1.496,39.27,37.59,正常
2026-06-18 15:13:30,M25,212.2,43.3,162.9,88.8,1.053,38.03,34.23,正常
2026-06-18 15:14:00,M06,259.5,56.6,146.7,84.9,1.302,36.14,18.09,异常
2026-06-18 15:14:30,M12,184.3,52.4,167.6,71.4,1.254,26.87,15.72,正常
2026-06-18 15:15:00,M28,200.4,62.7,103.9,65.6,0.831,19.3,43.09,异常
2026-06-18 15:15:30,M20,234.3,45.9,108.1,54.4,0.803,27.46,75.01,正常
2026-06-18 15:16:00,M07,262.7,46.9,155.7,65.7,1.162,43.62,54.71,正常
2026-06-18 15:16:30,M21,277.8,61.4,181.4,72.6,1.087,24.01,56.11,正常
2026-06-18 15:17:00,M25,227.4,56.6,118.3,91.1,1.334,28.23,68.54,正常
2026-06-18 15:17:30,M09,199.0,45.5,146.4,91.7,0.81,22.57,44.11,正常
2026-06-18 15:18:00,M14,229.6,55.7,123.0,71.3,0.958,15.98,61.32,正常
2026-06-18 15:18:30,M01,192.5,55.8,197.1,60.4,1.014,19.29,62.01,正常
2026-06-18 15:19:00,M01,278.0,46.0,114.5,74.5,1.27,38.8,29.57,正常
2026-06-18 15:19:30,M26,251.6,48.9,110.1,57.6,0.957,21.78,22.69,正常
2026-06-18 15:20:00,M10,212.3,51.3,140.2,75.3,1.218,9.47,58.29,正常
2026-06-18 15:20:30,M12,226.7,62.4,141.1,56.9,1.039,11.28,45.85,正常
2026-06-18 15:21:00,M16,226.4,50.3,85.7,49.2,1.336,43.83,44.79,正常
2026-06-18 15:21:30,M14,243.0,47.1,180.6,67.5,1.305,10.74,29.64,正常
2026-06-18 15:22:00,M08,229.0,56.9,86.0,87.0,0.862,20.54,52.98,正常
2026-06-18 15:22:30,M04,233.4,45.8,83.2,71.9,1.154,42.33,39.83,正常
2026-06-18 15:23:00,M07,192.6,56.4,196.3,45.7,0.912,38.99,19.64,正常
2026-06-18 15:23:30,M20,188.6,46.1,86.4,45.2,1.027,10.24,58.75,正常
2026-06-18 15:24:00,M29,255.2,46.9,97.1,92.3,0.852,38.11,42.71,正常
2026-06-18 15:24:30,M26,213.4,50.8,133.0,51.9,1.067,28.99,79.99,正常
2026-06-18 15:25:00,M11,278.9,43.3,86.5,52.3,1.253,44.83,28.55,正常
2026-06-18 15:25:30,M05,204.2,49.0,149.2,56.4,1.094,28.29,40.57,正常
2026-06-18 15:26:00,M23,222.8,49.5,176.7,63.3,1.075,23.02,62.63,正常
2026-06-18 15:26:30,M29,273.4,53.9,146.9,71.9,1.396,30.17,75.01,异常
2026-06-18 15:27:00,M08,198.4,45.9,169.1,88.7,1.463,17.89,44.08,异常
2026-06-18 15:27:30,M16,190.8,60.5,85.2,94.7,1.334,22.08,45.22,正常
2026-06-18 15:28:00,M29,225.3,53.6,116.5,70.9,1.294,13.12,58.88,正常
2026-06-18 15:28:30,M21,268.5,64.5,170.9,86.1,0.855,30.64,37.94,正常
2026-06-18 15:29:00,M27,200.5,64.3,175.5,65.2,1.312,44.72,74.89,正常
2026-06-18 15:29:30,M22,226.8,51.6,177.1,68.9,1.277,42.81,72.32,正常
2026-06-18 15:30:00,M16,230.9,50.3,120.9,76.8,1.122,32.59,67.71,正常
2026-06-18 15:30:30,M21,230.9,48.8,105.3,51.7,0.894,22.14,75.27,正常
2026-06-18 15:31:00,M23,255.3,58.3,101.2,75.5,0.926,40.87,58.66,正常
2026-06-18 15:31:30,M27,221.6,54.8,165.0,52.8,1.48,26.15,65.51,正常
2026-06-18 15:32:00,M27,249.0,48.6,110.5,83.5,0.988,8.62,22.25,正常
2026-06-18 15:32:30,M01,229.8,48.9,178.0,50.9,1.173,14.57,50.68,正常
2026-06-18 15:33:00,M17,277.0,53.3,118.8,65.4,1.446,26.58,33.35,异常
2026-06-18 15:33:30,M03,264.6,55.0,97.4,74.3,1.241,14.68,68.52,正常
2026-06-18 15:34:00,M09,203.1,43.6,175.5,86.7,0.856,15.4,60.21,正常
2026-06-18 15:34:30,M28,205.0,48.5,95.3,89.5,0.978,21.8,50.48,正常
2026-06-18 15:35:00,M20,208.5,40.4,131.1,77.8,1.212,39.16,35.27,正常
2026-06-18 15:35:30,M13,225.2,58.5,133.1,60.3,1.458,10.9,20.91,异常
2026-06-18 15:36:00,M07,230.9,48.3,111.0,51.0,0.817,8.12,70.82,警告
2026-06-18 15:36:30,M15,206.5,44.4,97.8,81.0,1.062,42.27,25.37,正常
2026-06-18 15:37:00,M08,252.9,45.5,113.7,82.9,0.941,41.81,35.93,警告
2026-06-18 15:37:30,M07,213.1,61.9,90.0,79.5,1.035,43.82,67.12,异常
2026-06-18 15:38:00,M05,199.1,49.7,86.0,61.1,0.835,20.81,51.64,正常
2026-06-18 15:38:30,M10,234.2,52.2,133.4,74.7,1.376,31.89,16.9,正常
2026-06-18 15:39:00,M19,261.0,47.5,121.6,68.6,0.98,9.49,36.82,正常
2026-06-18 15:39:30,M14,202.5,50.5,92.1,87.8,1.471,23.08,23.54,异常
2026-06-18 15:40:00,M02,221.6,53.8,140.6,87.0,1.28,9.1,28.94,正常
2026-06-18 15:40:30,M18,253.5,40.9,155.8,67.3,1.237,11.65,20.11,正常
2026-06-18 15:41:00,M21,180.9,44.5,160.1,92.9,1.033,16.75,74.62,正常
2026-06-18 15:41:30,M25,272.5,62.7,104.4,77.6,1.31,42.5,32.99,正常
2026-06-18 15:42:00,M04,204.2,45.5,158.6,55.5,0.968,25.85,58.78,正常
2026-06-18 15:42:30,M28,282.9,56.9,94.7,74.2,1.418,8.52,79.1,正常
2026-06-18 15:43:00,M11,193.0,48.7,140.9,67.8,1.318,19.18,37.12,正常
2026-06-18 15:43:30,M10,237.6,40.3,111.7,62.4,1.339,13.28,58.43,正常
2026-06-18 15:44:00,M29,201.4,62.4,127.9,91.2,1.492,16.83,44.35,正常
2026-06-18 15:44:30,M22,260.5,46.0,191.0,82.8,1.094,27.27,76.37,正常
2026-06-18 15:45:00,M10,277.9,44.2,191.5,84.3,0.809,20.98,18.17,正常
2026-06-18 15:45:30,M08,278.9,44.1,132.7,59.6,1.472,36.72,39.96,正常
2026-06-18 15:46:00,M01,265.6,51.7,92.2,61.4,1.232,26.87,19.4,正常
2026-06-18 15:46:30,M25,257.2,51.9,156.9,81.6,1.123,39.3,42.81,异常
2026-06-18 15:47:00,M01,209.7,49.2,107.7,78.4,0.956,12.17,28.17,正常
2026-06-18 15:47:30,M14,212.5,51.3,115.2,54.6,1.192,13.47,62.01,异常
2026-06-18 15:48:00,M25,195.9,48.7,103.0,88.0,0.819,11.63,57.67,警告
2026-06-18 15:48:30,M17,253.8,44.3,108.2,48.3,1.143,15.78,68.84,正常
2026-06-18 15:49:00,M27,205.0,41.1,112.8,48.6,1.314,25.01,18.15,正常
2026-06-18 15:49:30,M06,220.1,42.2,136.7,81.6,0.811,44.33,26.34,正常
2026-06-18 15:50:00,M27,214.6,50.8,147.8,54.2,0.866,15.5,36.85,正常
2026-06-18 15:50:30,M06,235.8,47.0,123.1,81.6,0.886,9.6,30.85,正常
2026-06-18 15:51:00,M08,236.9,42.3,122.2,79.1,0.951,15.01,26.99,异常
2026-06-18 15:51:30,M13,240.8,56.0,94.4,76.7,1.06,9.34,40.94,正常
2026-06-18 15:52:00,M18,262.9,53.8,148.7,66.3,1.426,33.38,70.24,正常
2026-06-18 15:52:30,M19,252.0,46.0,192.7,70.1,0.969,8.42,75.97,正常
2026-06-18 15:53:00,M12,249.8,62.0,132.4,51.3,1.232,15.73,70.72,异常
2026-06-18 15:53:30,M23,223.1,63.9,162.3,55.6,1.22,33.78,50.06,正常
2026-06-18 15:54:00,M28,243.9,41.7,186.7,90.4,1.354,26.77,17.87,正常
2026-06-18 15:54:30,M15,195.3,49.6,124.4,85.8,1.374,34.97,51.87,异常
2026-06-18 15:55:00,M19,197.1,42.3,120.3,54.7,1.048,23.58,56.32,正常
2026-06-18 15:55:30,M16,254.6,53.8,164.1,53.1,1.096,32.95,77.59,正常
2026-06-18 15:56:00,M17,181.1,43.4,191.2,69.9,1.484,9.28,53.53,正常
2026-06-18 15:56:30,M05,196.5,40.1,186.2,93.6,1.138,39.6,25.68,正常
2026-06-18 15:57:00,M19,263.9,59.8,162.0,51.2,0.874,20.11,60.04,正常
2026-06-18 15:57:30,M06,217.4,42.4,164.5,66.6,0.957,14.67,29.54,正常
2026-06-18 15:58:00,M15,235.8,45.4,100.4,45.3,1.165,16.47,76.09,正常
2026-06-18 15:58:30,M27,198.6,44.5,175.7,88.0,1.002,24.31,40.04,正常
2026-06-18 15:59:00,M16,282.6,48.4,191.0,50.1,1.401,42.32,27.8,正常
2026-06-18 15:59:30,M26,214.9,44.2,146.6,70.9,0.932,29.06,67.52,正常
2026-06-18 16:00:00,M22,254.6,40.0,107.4,55.5,0.858,35.43,23.75,正常
2026-06-18 16:00:30,M01,199.1,42.9,98.3,69.7,1.378,17.91,53.24,正常
2026-06-18 16:01:00,M09,181.1,51.8,195.9,93.0,1.231,38.38,53.6,正常
2026-06-18 16:01:30,M07,199.4,48.1,119.9,82.9,1.342,22.51,49.68,正常
2026-06-18 16:02:00,M19,223.4,42.5,168.8,70.4,1.272,17.91,29.26,正常
2026-06-18 16:02:30,M22,193.8,46.5,163.2,48.5,1.198,19.42,32.17,异常
2026-06-18 16:03:00,M12,251.1,48.2,118.6,48.5,0.896,23.26,44.64,正常
2026-06-18 16:03:30,M17,205.1,48.7,106.5,64.6,0.817,38.68,19.94,异常
2026-06-18 16:04:00,M12,218.0,63.5,156.6,52.1,1.122,15.16,74.04,正常
2026-06-18 16:04:30,M24,211.9,61.9,174.2,47.7,1.088,27.9,21.27,正常
2026-06-18 16:05:00,M09,224.3,50.9,123.8,81.5,1.174,23.53,58.09,正常
2026-06-18 16:05:30,M27,192.9,61.4,115.6,49.8,1.324,9.68,38.47,正常
2026-06-18 16:06:00,M02,279.8,41.2,112.0,77.4,1.132,36.86,42.11,正常
2026-06-18 16:06:30,M29,219.9,41.1,147.9,64.6,0.959,27.48,39.86,正常
2026-06-18 16:07:00,M15,283.8,47.5,81.0,88.0,1.093,17.15,47.61,正常
2026-06-18 16:07:30,M26,219.8,49.4,137.3,85.8,1.252,23.03,62.66,正常
2026-06-18 16:08:00,M14,234.6,49.2,188.3,81.9,1.473,16.71,16.11,正常
2026-06-18 16:08:30,M28,206.7,57.1,143.4,60.2,0.925,43.24,47.46,正常
2026-06-18 16:09:00,M11,283.9,53.7,188.0,88.2,1.237,16.15,68.11,正常
2026-06-18 16:09:30,M05,227.6,45.5,169.3,85.0,1.092,10.35,65.44,正常
2026-06-18 16:10:00,M18,208.0,42.4,109.8,75.5,1.039,26.31,68.83,警告
2026-06-18 16:10:30,M08,237.5,54.0,113.9,72.6,0.821,19.08,34.41,正常
2026-06-18 16:11:00,M16,253.0,51.9,106.1,87.1,1.385,37.83,32.7,正常
2026-06-18 16:11:30,M09,258.3,52.9,94.6,48.7,0.958,9.21,22.95,正常
2026-06-18 16:12:00,M22,211.6,53.1,130.9,77.4,1.308,22.88,78.04,正常
2026-06-18 16:12:30,M18,267.4,52.4,187.6,74.1,1.032,24.01,66.73,警告
2026-06-18 16:13:00,M16,272.5,51.0,96.0,58.0,1.472,28.65,57.11,正常
2026-06-18 16:13:30,M17,273.1,45.6,89.4,71.9,1.409,33.18,41.83,异常
2026-06-18 16:14:00,M01,221.6,63.8,139.7,51.5,1.105,12.98,31.02,正常
2026-06-18 16:14:30,M10,258.3,47.8,129.5,49.8,1.155,24.02,60.05,正常
2026-06-18 16:15:00,M28,271.4,45.8,81.2,87.3,0.925,24.83,78.17,正常
2026-06-18 16:15:30,M04,199.8,55.5,104.4,83.0,1.271,43.26,57.11,正常
2026-06-18 16:16:00,M13,221.0,50.2,98.6,80.2,1.456,44.3,67.37,正常
2026-06-18 16:16:30,M13,212.0,46.6,115.9,83.3,0.878,31.87,67.73,警告
2026-06-18 16:17:00,M03,281.8,63.9,124.9,81.8,1.095,21.05,44.15,正常
2026-06-18 16:17:30,M21,216.9,63.7,130.2,86.0,1.002,21.26,38.17,警告
2026-06-18 16:18:00,M22,215.4,40.1,103.7,70.3,1.258,42.56,20.32,正常
2026-06-18 16:18:30,M21,180.8,58.0,194.7,81.8,0.908,27.16,30.13,正常
2026-06-18 16:19:00,M26,217.7,44.5,84.8,70.3,1.33,36.83,24.24,正常
2026-06-18 16:19:30,M29,208.4,45.7,195.7,48.2,1.387,14.42,68.41,警告
2026-06-18 16:20:00,M15,254.3,46.9,82.1,81.9,0.935,34.31,66.85,正常
2026-06-18 16:20:30,M09,217.9,41.4,154.1,48.4,0.85,37.03,24.39,正常
2026-06-18 16:21:00,M04,277.3,48.7,173.5,58.5,1.093,11.86,66.14,正常
2026-06-18 16:21:30,M05,180.0,40.7,95.7,85.2,1.383,33.57,31.32,正常
2026-06-18 16:22:00,M20,272.1,46.3,187.2,45.3,1.092,11.92,52.66,警告
2026-06-18 16:22:30,M18,182.7,54.7,96.9,80.9,1.336,18.74,33.38,正常
2026-06-18 16:23:00,M20,263.1,49.7,178.3,62.7,1.097,35.79,32.25,正常
2026-06-18 16:23:30,M09,183.8,49.5,83.3,54.5,0.971,36.29,76.83,正常
2026-06-18 16:24:00,M21,197.7,56.1,97.5,61.9,0.967,15.0,40.98,异常
2026-06-18 16:24:30,M16,268.6,51.6,169.7,59.9,0.993,9.21,50.44,正常
2026-06-18 16:25:00,M07,258.4,54.7,82.0,60.8,1.315,13.71,26.58,正常
2026-06-18 16:25:30,M04,284.9,60.7,148.0,61.2,0.879,44.59,69.81,正常
2026-06-18 16:26:00,M23,263.2,63.3,134.2,77.1,0.928,32.85,46.45,正常
2026-06-18 16:26:30,M18,220.4,58.8,127.4,69.2,1.311,24.8,77.65,正常
2026-06-18 16:27:00,M11,277.8,41.1,189.3,56.4,1.337,16.39,20.15,正常
2026-06-18 16:27:30,M03,255.1,61.0,103.0,91.4,0.836,40.3,28.12,正常
2026-06-18 16:28:00,M07,192.2,42.3,164.9,54.4,1.354,29.51,62.87,正常
2026-06-18 16:28:30,M06,189.7,47.0,85.8,83.5,1.168,23.37,73.5,正常
2026-06-18 16:29:00,M20,225.4,59.0,120.7,92.3,1.472,26.18,54.31,正常
2026-06-18 16:29:30,M28,267.8,62.9,105.6,90.9,0.84,23.93,49.68,正常
2026-06-18 16:30:00,M21,212.2,44.9,110.5,46.9,0.805,28.51,17.4,正常
2026-06-18 16:30:30,M09,229.1,57.9,148.7,62.5,1.259,28.01,51.94,正常
2026-06-18 16:31:00,M22,284.5,41.0,103.8,70.1,1.077,44.7,58.26,正常
2026-06-18 16:31:30,M07,184.8,41.6,121.8,69.6,0.958,33.57,44.57,正常
2026-06-18 16:32:00,M03,205.5,63.7,89.6,60.1,1.043,27.36,31.65,正常
2026-06-18 16:32:30,M25,232.6,49.9,147.5,73.9,0.838,37.93,57.84,正常
2026-06-18 16:33:00,M01,236.4,48.6,182.7,82.3,0.958,14.62,78.23,正常
2026-06-18 16:33:30,M18,248.7,40.2,198.4,90.4,1.155,31.68,23.23,正常
2026-06-18 16:34:00,M14,242.2,40.3,138.4,60.3,0.807,30.11,30.05,正常
2026-06-18 16:34:30,M08,201.7,57.4,178.1,45.8,1.282,39.36,28.04,正常
2026-06-18 16:35:00,M29,187.6,46.8,147.0,59.5,1.071,23.04,61.99,正常
2026-06-18 16:35:30,M16,208.6,49.2,93.3,62.6,1.168,18.24,65.56,正常
2026-06-18 16:36:00,M23,201.7,48.4,121.3,48.9,0.905,44.5,27.51,正常
2026-06-18 16:36:30,M02,265.9,52.9,88.8,53.9,1.298,15.87,49.07,正常
2026-06-18 16:37:00,M27,267.3,60.6,156.6,46.8,1.159,28.47,37.32,正常
2026-06-18 16:37:30,M03,211.8,42.3,110.2,85.8,1.198,16.2,34.73,正常
2026-06-18 16:38:00,M11,198.0,42.5,131.7,59.6,0.956,37.94,38.75,正常
2026-06-18 16:38:30,M05,207.5,44.5,153.4,85.9,1.322,41.79,30.3,警告
2026-06-18 16:39:00,M07,208.6,49.9,111.0,59.5,1.057,26.54,20.31,警告
2026-06-18 16:39:30,M24,230.2,59.2,127.7,74.4,1.455,11.19,42.51,正常
2026-06-18 16:40:00,M25,206.0,43.8,146.8,53.1,0.944,14.45,75.87,正常
2026-06-18 16:40:30,M08,261.0,50.1,136.7,61.2,0.838,24.15,72.88,警告
2026-06-18 16:41:00,M08,262.4,62.4,181.0,52.5,0.821,37.75,28.38,正常
2026-06-18 16:41:30,M29,259.9,55.5,92.5,80.1,1.033,15.52,30.08,警告
2026-06-18 16:42:00,M04,214.9,59.9,101.6,61.0,0.909,29.75,59.03,正常
2026-06-18 16:42:30,M12,258.7,43.4,171.5,71.7,0.984,26.64,26.89,正常
2026-06-18 16:43:00,M28,275.4,60.9,138.4,47.5,0.96,8.05,34.06,正常
2026-06-18 16:43:30,M16,209.6,40.3,167.4,53.8,1.039,13.33,63.43,正常
2026-06-18 16:44:00,M25,193.7,53.6,143.6,75.2,0.896,26.17,68.14,正常
2026-06-18 16:44:30,M17,208.4,58.9,119.6,77.2,1.321,19.11,38.87,正常
2026-06-18 16:45:00,M06,268.1,52.5,126.4,67.4,0.875,44.07,76.05,正常
2026-06-18 16:45:30,M05,263.7,58.3,99.6,47.2,1.178,12.05,31.5,正常
2026-06-18 16:46:00,M09,193.3,63.4,132.9,46.5,1.06,10.41,79.33,正常
2026-06-18 16:46:30,M02,207.4,57.4,98.3,55.5,1.366,16.65,31.7,正常
2026-06-18 16:47:00,M12,250.2,58.3,134.0,92.1,1.156,28.02,54.05,异常
2026-06-18 16:47:30,M10,220.7,60.3,158.4,84.9,1.331,23.89,69.7,正常
2026-06-18 16:48:00,M20,279.8,55.7,134.4,78.5,1.307,18.06,64.17,异常
2026-06-18 16:48:30,M11,269.6,44.7,189.8,62.8,1.285,36.24,55.35,正常
2026-06-18 16:49:00,M12,243.0,52.0,171.4,69.3,1.499,36.04,75.5,正常
2026-06-18 16:49:30,M20,229.0,50.3,123.5,65.0,1.356,40.1,34.27,警告
2026-06-18 16:50:00,M10,244.9,51.8,132.3,65.2,1.267,17.84,48.74,正常
2026-06-18 16:50:30,M26,247.7,62.9,115.0,71.5,1.217,25.81,59.43,正常
2026-06-18 16:51:00,M13,195.8,45.7,128.0,88.6,0.821,23.7,57.93,正常
2026-06-18 16:51:30,M24,234.9,50.5,134.1,73.4,1.061,13.18,27.36,正常
2026-06-18 16:52:00,M07,230.4,46.0,86.1,71.1,0.944,19.21,67.35,警告
2026-06-18 16:52:30,M05,245.4,63.3,198.5,60.4,0.978,28.57,73.34,异常
2026-06-18 16:53:00,M13,272.2,45.0,161.5,48.4,1.177,16.0,26.05,异常
2026-06-18 16:53:30,M26,223.6,50.3,198.3,87.2,0.867,29.54,69.82,异常
2026-06-18 16:54:00,M04,221.2,60.7,162.6,87.1,1.465,19.43,68.11,正常
2026-06-18 16:54:30,M27,271.4,53.7,116.0,67.0,1.321,29.17,59.93,正常
2026-06-18 16:55:00,M29,193.4,48.4,108.3,47.2,1.271,37.19,38.09,正常
2026-06-18 16:55:30,M28,180.4,50.7,89.7,60.2,1.264,20.45,42.98,正常
2026-06-18 16:56:00,M10,263.7,42.3,142.0,77.8,1.435,28.24,45.4,正常
2026-06-18 16:56:30,M19,251.5,46.0,92.2,57.1,1.107,39.99,71.78,正常
2026-06-18 16:57:00,M19,235.3,59.5,114.4,83.1,1.361,41.55,55.53,正常
2026-06-18 16:57:30,M24,197.4,54.3,174.8,72.9,1.04,21.06,75.18,正常
2026-06-18 16:58:00,M11,193.5,48.1,130.4,67.8,1.19,32.54,51.55,正常
2026-06-18 16:58:30,M21,245.7,46.7,115.7,88.1,0.925,14.65,46.06,正常
2026-06-18 16:59:00,M25,187.7,44.2,82.3,94.8,0.835,30.91,26.45,正常
2026-06-18 16:59:30,M09,194.7,45.2,122.9,59.9,1.35,12.33,27.09,警告
2026-06-18 17:00:00,M12,222.2,53.7,193.4,94.8,0.843,42.69,45.46,异常
2026-06-18 17:00:30,M01,205.4,55.4,101.9,62.9,0.962,27.99,56.53,正常
2026-06-18 17:01:00,M10,275.6,63.3,132.1,68.2,0.895,35.16,23.79,正常
2026-06-18 17:01:30,M03,244.9,54.1,103.5,86.3,1.193,34.69,21.0,正常
2026-06-18 17:02:00,M02,199.4,56.2,114.6,59.0,1.174,28.03,46.58,警告
2026-06-18 17:02:30,M25,192.4,48.0,153.0,90.2,1.421,35.71,34.45,正常
2026-06-18 17:03:00,M19,199.1,56.8,112.9,53.5,0.871,38.55,79.24,正常
2026-06-18 17:03:30,M04,180.6,40.4,164.1,59.5,1.324,17.52,21.25,异常
2026-06-18 17:04:00,M24,260.0,59.0,172.2,62.0,1.078,35.91,17.86,警告
2026-06-18 17:04:30,M28,281.8,60.6,192.4,94.9,1.4,22.88,22.87,正常
2026-06-18 17:05:00,M24,219.2,60.9,181.4,85.6,0.891,43.82,25.48,警告
2026-06-18 17:05:30,M04,279.6,47.8,166.9,66.9,1.378,12.34,32.11,异常
2026-06-18 17:06:00,M20,230.9,58.2,149.6,78.4,0.816,44.85,35.57,正常
2026-06-18 17:06:30,M23,277.5,53.8,114.1,79.8,0.874,19.32,78.92,正常
2026-06-18 17:07:00,M01,240.1,48.5,106.1,75.1,0.818,16.56,38.02,正常
2026-06-18 17:07:30,M21,217.5,62.5,120.1,62.9,1.09,40.51,35.86,正常
2026-06-18 17:08:00,M09,206.6,62.7,166.2,88.0,1.203,42.32,34.73,正常
2026-06-18 17:08:30,M04,181.8,60.4,122.5,77.0,1.207,27.6,47.45,正常
2026-06-18 17:09:00,M19,237.9,44.0,176.0,82.3,1.43,17.94,42.51,正常
2026-06-18 17:09:30,M10,200.6,65.0,166.8,49.6,0.884,36.53,66.28,正常
2026-06-18 17:10:00,M22,244.8,56.9,158.8,89.7,0.913,12.95,32.68,正常
